/leagueId,/queueType,/tier,/rank,/summonerId,/summonerName,/leaguePoints,/wins,/losses,/veteran,/inactive,/freshBlood,/hotStreak,/miniSeries/target,/miniSeries/wins,/miniSeries/losses,/miniSeries/progress,/AccountIDs
"4e466fe3-2203-4d62-8735-29fc3e31ed31","RANKED_SOLO_5x5","DIAMOND","I","gkrm7zdz0OimUdxQPb0C97XYrnDSavGMc6iXwV84kjwRoWWC","GTZ Kaiba",50.0,237.0,231.0,false,false,true,false,,,,,qA3lMu7irYURVzfD-enc35K7JISX8UmJxRbAjusMuk5tTP0
"2be83c83-18af-489f-a47b-8bedbe414504","RANKED_SOLO_5x5","DIAMOND","I","kV2yIKszNajITKJ5QjyZPHgB1EBYbHUQIr55G8nzRkfSLqe5","Syyron234",0.0,120.0,122.0,false,false,false,false,,,,,5fl6MXQT4dxyx9NNUL0-MRgflbk1xH8naiQUmpctmSBLfog
"f1df69b2-2e9c-4981-afda-55b492e2baa0","RANKED_SOLO_5x5","DIAMOND","I","W5lfiC44dT4tPI0kbwIPcKDn2oj4yflCr5oPPcvvFR_9IOdP","nød",100.0,53.0,46.0,false,false,false,true,3.0,1.0,0.0,"WNNNN",WNK3k6WEbrucrBxWetiVkNSzpnmRtpTSDNiJO3PI4qHJ_6A
"1c23a3f0-7056-49f0-bb45-994b4ea995a1","RANKED_SOLO_5x5","DIAMOND","I","eIh38UR59Gw4DZ2aOSZ56CI_HQ6DmdLWgEA--Fb3604-TwAI","Mr Never Right",52.0,51.0,27.0,false,false,false,true,,,,,K-tDCAKaPJg0MspuJGs-JTM3cqzMI0R3a52wr9buAT39IfY
"e04e7033-c87d-44bd-bc54-a1e9e739f04e","RANKED_SOLO_5x5","DIAMOND","I","33CvP9CzjC1B2UmxIi9SQo63LHj8ax5vqZfJO1fTBTuSD-1H","p1noyszn",60.0,56.0,63.0,false,false,false,false,,,,,1aPGjwuFMY9Dvq8DCn6WkJ0F7yGwig6ODWNwoofavvHfxys
"81b564f9-7e66-4e97-8d77-882a924d1ff1","RANKED_SOLO_5x5","DIAMOND","I","hzbkYkaACA3xsTHc1YUIamlZ388wD_h3lLQ_a1LuTvuUWIJh","Tilted Alice",86.0,64.0,57.0,false,false,false,false,,,,,zElXKW16gByveWiR_3RHiMbeCmAn2qSYmFjurxsPCwXgTKU
"6d23b1e2-c0de-411c-a5c9-d91c5f4abb43","RANKED_SOLO_5x5","DIAMOND","I","IXnYcocvg6BMfjLau_Qx0oAiJdFzfInCtHNJnUcoob0J8S-o","mid Sintax",0.0,104.0,103.0,false,false,false,false,,,,,yn2FWF1N7i3CXNDFbkQG4c2G2ADia5tPUa9bNtT1mq0KBI0
"4e466fe3-2203-4d62-8735-29fc3e31ed31","RANKED_SOLO_5x5","DIAMOND","I","cd_8ALcN5Zrx4UuHkhrqSOALktRNXhvY94yFYLhd1qPyKEE8","Busty Jessica",31.0,58.0,49.0,false,false,false,false,,,,,fRjyeMjvbwC6C2mQ_oD0ArPVXniUnBvX8VEYOt1VHakckHM
"024c80dd-942c-48ba-9a40-2a784d76b55f","RANKED_SOLO_5x5","DIAMOND","I","Kr9_dvf1i5vtRp9vATSrYFvm_-ThaTw90fmIXxDEVJiLF7oe","Forgiven apm",41.0,61.0,52.0,false,false,false,false,,,,,yotRu96_TL4njZ4YkRq1edk23ZDrfi-O-AXO6e2vIH-W6AA
"23a1206e-a247-4918-aeb2-decd5ba5ae54","RANKED_SOLO_5x5","DIAMOND","I","sSPzay3BK4ms0aGivbC0BmJfvXL8JokKB40U-G8b2Kzu4FD0","1V9 CRACKMACHINE",100.0,23.0,21.0,false,false,false,false,3.0,0.0,1.0,"LNNNN",He_dmRj_ZImJphebwYN1rwN3AK69d7rvypBkxZdKNnIkk4o
