/leagueId,/queueType,/tier,/rank,/summonerId,/summonerName,/leaguePoints,/wins,/losses,/veteran,/inactive,/freshBlood,/hotStreak,/miniSeries/target,/miniSeries/wins,/miniSeries/losses,/miniSeries/progress,/AccountIDs
"024c80dd-942c-48ba-9a40-2a784d76b55f","RANKED_SOLO_5x5","DIAMOND","IV","yP0mHjCrm-o1Mbm8C2wnHIL_8l6b6muSmBOSI1m8le63kfu9","Yin Release",0.0,144.0,127.0,false,false,false,false,,,,,RMurg5owEtVM5zaJ9aJHS-A-EBFaEoLY35jPnJec25gLekI
"ffd11364-bea5-41e9-bca7-5549378596bb","RANKED_SOLO_5x5","DIAMOND","IV","RIVr0YK0hckVSLs8N2pPJC8f8SMB8vCX_7BYRlMBfHecBfRK","Wazzabeh",0.0,110.0,109.0,false,false,false,false,,,,,8RhuSjsnGYimt_Yw-AyyECC5gVrZxT3qXJnV0xyciuuSeuI
"13cf8aec-b387-4bee-a6e9-8b6b93ec19b3","RANKED_SOLO_5x5","DIAMOND","IV","YbAGHY76C-DW0IyHDtSP4kUX3wQ2gN9ahpJvBBcRVGjm3Gpr","Dêath from above",7.0,28.0,35.0,false,false,false,false,,,,,P9DLUyCcm-rMZt0Y1vBu9nE-_07CU2Vp4_5LDwHi-okTsAk
"77e14fff-84b8-4064-b265-cba25e68762f","RANKED_SOLO_5x5","DIAMOND","IV","_3A05pU2tst6cP7SbIE5T-lO_AzZ5vbW_RdNF7zEpyZC1uQd","Bill The World",0.0,16.0,13.0,false,false,false,false,,,,,yD1_J9_geYg_nmpJe0A4zgNNOmof5lCPzVmn5YqyHkBHnWU
"e50524e4-598c-4741-ac42-e3e13e3bf22e","RANKED_SOLO_5x5","DIAMOND","IV","62QOV_WzvJeSTvwWM6Dn1N0Qg8N9cikbJjav9oe1Jc3D6lG1","abolish egirls",77.0,98.0,104.0,false,false,false,false,,,,,B3eD8VtBdGAUGjvpaS5IWgYI_dN096lyUtDR9a0BqwX7ECg
"eb66b228-28a3-4650-9c3c-af7130137d68","RANKED_SOLO_5x5","DIAMOND","IV","i1IuEQTS5KGG4vDSm7WkakY5Gdocobi2GfP0UWzTcbRjEPtr","zåd",23.0,77.0,61.0,false,false,false,false,,,,,OtYKKHF-6Gao-yuxkXze9U_D_3gPUFheVxnCxwSkR_p8HZc
"e3ef8bba-946f-4e03-97ea-0bf1ed12df25","RANKED_SOLO_5x5","DIAMOND","IV","T1Ajb6pkpRL0wOEzlWW5bTslMiMNsLH8gA29sGF15R9ym4nw","intse",7.0,127.0,124.0,false,false,false,false,,,,,krts2TJg9qaAr5q_V3cx_rgyykp_dGnv4phRpM9ys6HVb70
"2d524a7c-8717-49ac-9c46-d1ee170d6647","RANKED_SOLO_5x5","DIAMOND","IV","nSea-DnnxZDKuzPO58GQh1GvsENfyuGPObNHIvY1M6r1jIzQ","JuergenCleansman",41.0,170.0,163.0,false,false,false,false,,,,,3oNfklrS-VgBKV-vTkacpIeUvZ0pBSGW07hBCuzY3GX6wOQ
"6e68e00f-5426-4108-9d78-f9483374c177","RANKED_SOLO_5x5","DIAMOND","IV","_NrgkG7xPViAn85bJkR5gITVnkY-wqdqGI7SWZoEU1m0DhLg","Mikolαj",0.0,109.0,109.0,true,false,false,false,,,,,HkHDyx4weeesUwosaIL33Lg4qzsaOeCZ9E10d04X8ucEKVk
"599820a7-95ad-4500-8558-9f686f4ce619","RANKED_SOLO_5x5","DIAMOND","IV","K_9hNbvW4L9_qoI1KPnLwJD86KQYH1iDmJH7U1bFdjYTTGQn","Swaggy IK",61.0,139.0,142.0,false,false,false,false,,,,,tFOsJc4Wvx5FRRQR_6MYj69t4ToZX80IXtjT3KUEextlCRs
