/leagueId,/queueType,/tier,/rank,/summonerId,/summonerName,/leaguePoints,/wins,/losses,/veteran,/inactive,/freshBlood,/hotStreak,/miniSeries/target,/miniSeries/wins,/miniSeries/losses,/miniSeries/progress,/AccountIDs
"5ea27c92-641b-46dc-8ad3-fbafbd201802","RANKED_SOLO_5x5","DIAMOND","III","ifSlcQrXdkBCTfNnJhPsdsO4z1CLOhtckM4zK9ALY9AB5sX9","Pop a Perky",67.0,84.0,72.0,false,false,false,false,,,,,75m84g4Wk2K4Fil1PltEwM_xbunvI9mqLiySWiwhXyH8prM
"c38423b6-0d79-4c1b-84f1-d48cb6bac0f3","RANKED_SOLO_5x5","DIAMOND","III","0j5C-AiINCWaESJzeMfj33d8p70iBKTUQtMSl5juT0YbKzB4","Vgf Bobler",42.0,77.0,63.0,false,false,true,false,,,,,T7XhQmRwsmfX_ZZqj3jSxgGy8Ebgu0kBpqeaNAJJCXVxanU
"6e7a4eb1-b0f1-4d42-b774-be363b97468f","RANKED_SOLO_5x5","DIAMOND","III","dW60Ef1vhNJ9NPuSc3kiJhyVxlHOUPgW9mYQPf8ztKJMTYRD","TheySeeMéDraving",43.0,132.0,147.0,false,false,false,false,,,,,PSikmIWP_yUeNIqnPUseJh_SGC2g1onuAuNbQOb4lfj-lnk
"c104adc4-4f00-4fcd-b3b4-96f42fbe5e6a","RANKED_SOLO_5x5","DIAMOND","III","voHv15fYxrJRF4sNGvkKe8xtUeFiMkcJ_VrNrhsQrlkzX7Zg","NXB Sky",64.0,34.0,30.0,false,false,false,false,,,,,dMorEiTE_8WPm9gXbeFWEmk6ixjhtBiIg082jYgJNjqWXOw
"586113bc-6d07-4d13-9b2f-7b0774b049cd","RANKED_SOLO_5x5","DIAMOND","III","P9y5xBzr9-OF0VnpLwk9YnTqmvEKItdL4YYbjMWh7BzUwGaz","TearB0T",62.0,89.0,55.0,false,false,false,false,,,,,aS2-iYQz43Fs-e5rRyE9DTABsVKlxjIpHWFCCTIRbXuKK4Y
"bd618839-01ad-4445-b702-68fd340baa46","RANKED_SOLO_5x5","DIAMOND","III","f0RERnc-jT4JFQTGZUOjOitWqNJQEH3VOdCZYw92-KI9dtpH","LimiTless0727",20.0,83.0,58.0,false,false,false,false,,,,,gnMI2iT_jW2s5udn__J8zYAdBy_IdP1Y8-KiOK3ITAGheso
"b6b454e4-f9df-49b3-9641-6a0bb2730efb","RANKED_SOLO_5x5","DIAMOND","III","t_tVmCJkf4ENOhPS-CR_1pzfNtUYcOXTddS6fvpLoRO9uJaC","Perfect Time",2.0,46.0,47.0,false,false,true,false,,,,,GK5IEdr0ApdvEAfbv9CrVzyg2W_FfSwS0dR_xpSXSeYZbJs
"3a78614c-c9b2-46a9-b2c2-af1a1172b5a5","RANKED_SOLO_5x5","DIAMOND","III","nNrXey53IFdDJgq7WsQUgMLDJYZfWmIBUwy2m5y79Eu2NtvF","Farlige FiskeFar",55.0,175.0,187.0,false,false,false,false,,,,,7rOjrZt6rFtqlMVE0AWPqlrkBnJcdMhylwbqWDj90RO04Co
"cc78b8c9-c226-4d94-a2d5-d8b199009f40","RANKED_SOLO_5x5","DIAMOND","III","i81UhOVeaM1IRmMi2bAXP-MAZ8m-NXH2AP-n83RxeVNSajYe","Zuuky",0.0,84.0,94.0,false,false,false,false,,,,,OAqujIXG7es_yTlThYVAejiQqmrrYsXMt0sRLC-MQuzgzsI
"ade103fb-f7fb-4ca5-bbe1-c3a95b4a219f","RANKED_SOLO_5x5","DIAMOND","III","cBjLNVH8HwVNpFtcyfNI0HrKmD1Asy0kawwvydZ9e7e0LYH2","Unknowable Pain",13.0,123.0,118.0,false,false,false,false,,,,,r89MTqKIF0c7X7C-TDzQ1LDnImR7_fEeK6AVEcg1udQoTK4
"74841f58-0c96-472f-a5c5-4cf71247a5c8","RANKED_SOLO_5x5","DIAMOND","III","s_w0y3L-C8v39IOsjWh0TCk6nvO_Kd0s941HNGgcxRAqnTnR","rXn St1ng",38.0,215.0,201.0,false,false,false,false,,,,,5GZQro0EkrhXeYh7pL9Osdg9bztXQ0EJhAcxPqmH6Bs1Vuk
"ade103fb-f7fb-4ca5-bbe1-c3a95b4a219f","RANKED_SOLO_5x5","DIAMOND","III","1OYrhAVzLs-3TgDaLepEyAEiWJjgkBdUHrNXzISnQofD2wTC","Turkish March",75.0,94.0,99.0,false,false,false,false,,,,,qg_2svi7CLLALvCRk5yYoXiaL5ZoH15nSjfws96UDkXjzQA
"78fcfda6-d046-4cb0-8ad8-f54ece8ca2b7","RANKED_SOLO_5x5","DIAMOND","III","zpeHFF5Vv7FDuixkSQj2glD_zkUCJvtpg1MAbLjDVFXLx8GX","Nexon3130",2.0,140.0,133.0,false,false,false,false,,,,,kHQPlj4wnCuMA905_TYYOxXtahWtjfIBZRXcCS2RxHsjGIA
"71a4d346-ea5b-4722-a7d2-825cc2698f1b","RANKED_SOLO_5x5","DIAMOND","III","x0Zt4O6r4yPiC0ovDeiXnRS1DuFb5rq9xKad_q0T-mwbXehT","Smuff",11.0,29.0,21.0,false,false,false,false,,,,,wiLHWlNstGWbeImU0TbP_5SxV9SMjN3mOBX3I_9EuoGH_SA
"d3043bb4-d3bc-4279-8c42-45086d702eef","RANKED_SOLO_5x5","DIAMOND","III","9UC2XnMID7P43aqBR4b0n9tOrX5XzjOMqygR-hzZmZoD5D4_","Chicknick228",24.0,268.0,227.0,false,false,false,false,,,,,xBBPLXEqq38BdU_OBL6l07aNiyw1E4CxIfakxgBHkk92OAQ
"bd618839-01ad-4445-b702-68fd340baa46","RANKED_SOLO_5x5","DIAMOND","III","Fgbzhuwv13CP82Iu1vN9aCh81Bk3lF2YjrJQh7KBMJcvs1jo","Rengare du Nord",0.0,68.0,85.0,false,false,false,false,,,,,iYuW3h_eWHxIRBHm5SXC_K4drTliok0eWLvnJb60t90JucY
