matchID,teamID,win,firstBlood,firstRiftHerald,riftHeraldKills,firstBaron,baronKills,firstDragon,dragonKills,firstInhib,inhibKills,firstTower,towerKills,matchDurationSeconds
4386424472,100,Fail,true,false,1,false,0,true,1,true,1,false,8,1719
4386424472,200,Win,false,true,1,true,1,false,3,false,1,true,6,1719
4384008716,100,Fail,false,true,1,false,0,false,2,false,0,false,0,1741
4384008716,200,Win,true,false,1,true,2,true,3,true,1,true,8,1741
4380867816,100,Fail,false,false,0,false,0,false,0,false,0,false,1,1645
4380867816,200,Win,true,true,1,false,0,true,3,true,1,true,9,1645
4376388518,100,Win,true,false,1,true,1,true,3,true,4,true,11,1675
4376388518,200,Fail,false,true,1,false,0,false,0,false,0,false,2,1675
4375659769,100,Win,true,true,1,false,0,false,1,false,0,true,4,1026
4375659769,200,Fail,false,false,0,false,0,true,1,false,0,false,1,1026
4375371226,100,Win,false,true,2,false,0,true,4,true,1,true,8,2010
4375371226,200,Fail,true,false,0,true,1,false,0,false,0,false,4,2010
4375037263,100,Fail,false,true,1,false,0,true,1,false,0,true,5,1421
4375037263,200,Win,true,false,0,true,1,false,2,true,1,false,8,1421
4371959113,100,Win,true,true,1,false,0,true,2,true,2,true,10,1193
4371959113,200,Fail,false,false,0,false,0,false,0,false,0,false,0,1193
4371697075,100,Win,true,true,2,false,0,true,1,true,1,true,8,1147
4371697075,200,Fail,false,false,0,false,0,false,1,false,0,false,1,1147
4370096692,100,Fail,false,true,2,false,0,true,1,false,0,true,4,1344
4370096692,200,Win,true,false,0,true,1,false,2,false,0,false,2,1344
4508408940,100,Fail,false,false,0,false,0,true,1,false,0,false,1,1231
4508408940,200,Win,true,true,1,false,0,false,1,true,1,true,9,1231
4504368286,100,Fail,false,true,2,true,1,false,3,false,0,false,6,2228
4504368286,200,Win,true,false,0,false,0,true,3,true,1,true,7,2228
4503154246,100,Win,true,true,2,true,1,true,4,true,2,false,9,1895
4503154246,200,Fail,false,false,0,false,0,false,0,false,0,true,2,1895
4502095904,100,Win,true,true,2,true,1,true,3,true,3,false,11,1547
4502095904,200,Fail,false,false,0,false,0,false,1,false,0,true,1,1547
4501216928,100,Win,false,true,1,false,0,true,1,false,0,true,2,918
4501216928,200,Fail,true,false,0,false,0,false,1,false,0,false,0,918
4499294312,100,Win,true,true,1,true,1,false,2,true,2,true,10,1563
4499294312,200,Fail,false,false,0,false,0,true,1,false,0,false,1,1563
4493026831,100,Win,true,false,1,false,0,true,2,true,1,true,8,1165
4493026831,200,Fail,false,true,1,false,0,false,0,false,0,false,0,1165
4492570351,100,Win,true,true,1,false,0,true,1,true,1,true,7,912
4492570351,200,Fail,false,false,0,false,0,false,0,false,0,false,0,912
4487090325,100,Win,true,false,0,false,0,true,2,false,0,true,1,923
4487090325,200,Fail,false,true,1,false,0,false,0,false,0,false,1,923
4478230219,100,Win,false,true,1,true,2,false,1,false,1,false,9,2045
4478230219,200,Fail,true,false,0,false,0,true,4,true,1,true,6,2045
4457305087,100,Win,true,true,1,false,0,true,2,true,1,true,10,989
4457305087,200,Fail,false,false,0,false,0,false,0,false,0,false,0,989
4457094124,100,Fail,true,true,2,false,0,false,3,true,1,true,6,2045
4457094124,200,Win,false,false,0,true,1,true,1,false,1,false,7,2045
4456224837,100,Win,true,false,1,true,1,false,1,true,1,false,9,1387
4456224837,200,Fail,false,true,1,false,0,true,2,false,0,true,4,1387
4454898827,100,Fail,true,false,0,false,0,false,0,false,0,false,1,1769
4454898827,200,Win,false,true,1,true,1,true,4,true,3,true,11,1769
4454156591,100,Fail,true,false,0,false,0,false,2,false,0,false,5,1794
4454156591,200,Win,false,true,2,true,2,true,2,true,1,true,5,1794
4453160590,100,Win,false,false,0,true,1,true,3,true,2,true,10,2070
4453160590,200,Fail,true,true,1,false,0,false,2,false,0,false,5,2070
4452076693,100,Win,true,false,0,true,1,false,2,true,1,false,8,1513
4452076693,200,Fail,false,true,2,false,0,true,2,false,0,true,4,1513
4451715859,100,Fail,false,false,1,false,0,true,2,false,0,false,3,1718
4451715859,200,Win,true,true,1,true,1,false,3,false,0,true,6,1718
4451090309,100,Fail,false,true,1,true,1,false,0,false,0,false,1,1645
4451090309,200,Win,true,false,1,false,0,true,4,true,3,true,10,1645
4506992819,100,Win,false,true,2,false,1,true,4,true,2,true,10,2221
4506992819,200,Fail,true,false,0,true,1,false,1,false,0,false,2,2221
4472854192,100,Win,true,false,0,false,0,true,4,true,2,true,8,1835
4472854192,200,Fail,false,true,1,true,1,false,0,false,0,false,2,1835
4450507239,100,Win,true,false,1,false,0,true,2,true,1,false,8,1316
4450507239,200,Fail,false,true,1,false,0,false,0,false,0,true,1,1316
4434418566,100,Fail,false,false,0,false,0,false,0,false,0,false,3,1645
4434418566,200,Win,true,true,2,true,1,true,3,true,3,true,9,1645
4415128005,100,Win,true,true,1,true,1,true,4,true,4,true,11,1712
4415128005,200,Fail,false,false,0,false,0,false,0,false,0,false,3,1712
4411804314,100,Win,true,false,0,true,1,true,4,true,1,false,5,1593
4411804314,200,Fail,false,false,0,false,0,false,0,false,0,true,3,1593
4406081996,100,Win,false,true,2,true,2,false,2,true,6,true,11,2072
4406081996,200,Fail,true,false,0,false,0,true,3,false,0,false,2,2072
4398846174,100,Win,false,true,1,true,1,false,1,true,2,true,9,1772
4398846174,200,Fail,true,false,0,false,0,true,3,false,0,false,3,1772
4382078721,100,Win,true,false,1,true,1,true,2,true,1,true,8,1475
4382078721,200,Fail,false,true,1,false,0,false,1,false,0,false,2,1475
4380180986,100,Fail,true,false,0,false,0,false,0,false,0,true,3,1621
4380180986,200,Win,false,false,0,true,1,true,3,true,1,false,8,1621
4379693773,100,Fail,true,true,1,false,0,true,3,false,0,true,5,1587
4379693773,200,Win,false,false,0,true,1,false,1,true,1,false,8,1587
4284743539,100,Win,false,true,1,true,1,true,2,true,2,false,10,1648
4284743539,200,Fail,true,false,0,false,0,false,1,false,0,true,4,1648
4261881009,100,Win,true,true,1,true,1,true,4,true,3,true,9,1899
4261881009,200,Fail,false,false,0,false,0,false,0,false,0,false,2,1899
4248798325,100,Fail,true,false,0,false,0,false,0,false,0,false,4,1455
4248798325,200,Win,false,true,1,false,0,true,2,false,0,true,6,1455
4240610465,100,Win,true,true,1,false,0,true,2,true,2,true,10,1152
4240610465,200,Fail,false,false,0,false,0,false,0,false,0,false,1,1152
4226831652,100,Fail,false,false,0,false,0,false,0,false,0,false,1,1227
4226831652,200,Win,true,true,1,true,1,true,3,false,0,true,3,1227
4226485576,100,Fail,true,false,0,true,2,true,1,false,0,false,1,2446
4226485576,200,Win,false,true,1,false,1,false,5,true,6,true,11,2446
4217645844,100,Fail,false,false,0,false,0,false,0,false,0,false,1,1221
4217645844,200,Win,true,true,1,false,0,true,2,true,1,true,5,1221
4203001820,100,Fail,false,false,0,false,0,true,2,false,0,false,2,1475
4203001820,200,Win,true,true,1,true,1,false,1,true,1,true,11,1475
