matchID,teamID,win,firstBlood,firstRiftHerald,riftHeraldKills,firstBaron,baronKills,firstDragon,dragonKills,firstInhib,inhibKills,firstTower,towerKills,matchDurationSeconds
4450001812,100,Fail,true,false,0,false,0,true,1,false,0,false,0,1116
4450001812,200,Win,false,true,2,false,0,false,1,true,1,true,8,1116
4449050455,100,Fail,false,true,2,false,0,false,0,false,0,true,1,1401
4449050455,200,Win,true,false,0,false,0,true,3,false,0,false,5,1401
4447867528,100,Win,true,false,0,true,2,true,3,true,3,false,11,1938
4447867528,200,Fail,false,true,2,false,0,false,2,false,0,true,4,1938
4447494376,100,Win,true,false,0,true,1,false,2,true,1,false,6,1777
4447494376,200,Fail,false,true,2,false,0,true,3,false,0,true,5,1777
4446203557,100,Fail,true,false,1,false,0,false,0,false,0,true,4,1832
4446203557,200,Win,false,true,1,true,2,true,5,true,1,false,8,1832
4441945894,100,Win,false,false,0,true,1,false,2,true,1,true,8,1607
4441945894,200,Fail,true,true,2,false,0,true,2,false,0,false,3,1607
4438628548,100,Fail,true,false,0,false,0,false,0,false,0,false,0,191
4438628548,200,Win,false,false,0,false,0,false,0,false,0,false,0,191
4434308456,100,Win,true,true,2,true,1,false,4,true,1,true,9,1989
4434308456,200,Fail,false,false,0,false,0,true,1,false,0,false,1,1989
4433402009,100,Fail,true,true,2,true,1,false,0,true,2,true,6,1926
4433402009,200,Win,false,false,0,false,1,true,4,false,1,false,7,1926
4433016558,100,Fail,false,false,0,false,0,false,0,false,0,false,0,1382
4433016558,200,Win,true,true,2,true,1,true,3,false,0,true,4,1382
4429281375,100,Fail,true,false,0,false,0,false,1,false,0,true,1,1621
4429281375,200,Win,false,true,2,true,1,true,3,true,1,false,8,1621
4425313274,100,Fail,true,true,1,false,0,false,1,false,0,false,1,1748
4425313274,200,Win,false,false,0,true,1,true,2,true,2,true,9,1748
4422341358,100,Fail,true,false,0,false,0,true,3,false,0,false,2,2169
4422341358,200,Win,false,true,1,true,2,false,2,true,2,true,10,2169
4417742967,100,Fail,false,false,0,false,0,true,1,false,0,false,0,1484
4417742967,200,Win,true,true,1,false,0,false,2,true,1,true,10,1484
4416491767,100,Fail,false,false,0,false,0,false,0,false,0,false,0,876
4416491767,200,Win,true,true,1,false,0,true,1,true,1,true,7,876
4410493951,100,Win,true,true,1,true,1,true,4,true,1,true,7,1411
4410493951,200,Fail,false,false,0,false,0,false,0,false,0,false,2,1411
4408502891,100,Win,false,true,2,false,0,true,2,false,0,true,3,1218
4408502891,200,Fail,true,false,0,false,0,false,0,false,0,false,0,1218
4408078225,100,Fail,false,false,0,false,0,false,0,false,0,false,0,937
4408078225,200,Win,true,true,1,false,0,true,2,false,0,true,5,937
4407101032,100,Win,true,true,1,false,0,true,2,false,0,true,3,1001
4407101032,200,Fail,false,false,0,false,0,false,0,false,0,false,0,1001
4406143729,100,Win,false,false,0,true,1,false,2,true,1,true,9,2416
4406143729,200,Fail,true,false,0,false,0,true,4,false,0,false,3,2416
4479722111,100,Fail,false,false,0,true,1,false,0,false,0,true,2,1830
4479722111,200,Win,true,true,2,false,1,true,5,true,3,false,10,1830
4477340034,100,Fail,false,true,1,false,0,false,0,false,0,false,1,1328
4477340034,200,Win,true,false,1,true,1,true,2,true,2,true,10,1328
4472123432,100,Win,false,false,0,true,1,true,3,true,3,false,8,1638
4472123432,200,Fail,true,true,1,false,0,false,0,false,0,true,3,1638
4468173353,100,Fail,false,false,0,false,0,false,0,false,0,false,0,1128
4468173353,200,Win,true,true,2,false,0,true,1,false,0,true,6,1128
4463321005,100,Fail,false,false,0,false,0,false,2,false,0,true,3,1715
4463321005,200,Win,true,true,1,true,1,true,2,true,1,false,9,1715
4458623658,100,Win,false,true,1,true,1,false,3,true,1,true,8,1615
4458623658,200,Fail,true,false,1,false,0,true,1,false,0,false,1,1615
4457837423,100,Win,false,true,2,false,0,true,3,false,0,true,6,1190
4457837423,200,Fail,true,false,0,false,0,false,0,false,0,false,0,1190
4446175766,100,Fail,false,false,0,false,0,false,1,false,0,false,0,1904
4446175766,200,Win,true,true,2,true,2,true,3,true,2,true,10,1904
4441912367,100,Fail,true,true,1,false,0,false,0,false,0,true,1,1364
4441912367,200,Win,false,false,1,true,1,true,2,true,2,false,10,1364
4439055647,100,Fail,false,false,0,false,0,true,2,false,0,false,3,1415
4439055647,200,Win,true,true,1,true,1,false,1,false,0,true,5,1415
4437386096,100,Fail,true,true,1,false,0,true,2,false,0,true,2,1745
4437386096,200,Win,false,false,1,true,1,false,2,true,3,false,11,1745
4437284883,100,Win,false,true,1,true,2,false,4,false,1,false,8,2017
4437284883,200,Fail,true,false,1,false,0,true,1,true,1,true,5,2017
4432158233,100,Win,false,false,0,true,1,false,2,true,1,false,7,1837
4432158233,200,Fail,true,true,2,false,0,true,2,false,0,true,4,1837
4429936352,100,Fail,true,true,2,false,0,false,1,false,0,false,3,1592
4429936352,200,Win,false,false,0,true,1,true,3,true,2,true,10,1592
4426488251,100,Fail,false,true,1,false,0,true,3,false,0,false,4,1843
4426488251,200,Win,true,false,1,true,1,false,2,true,1,true,7,1843
4423275777,100,Fail,false,false,0,false,0,false,1,false,0,false,0,1348
4423275777,200,Win,true,true,2,true,1,true,2,true,1,true,9,1348
4409306545,100,Fail,false,false,0,false,0,false,0,false,0,false,0,1017
4409306545,200,Win,true,true,1,false,0,true,2,false,0,true,4,1017
4403593393,100,Fail,false,false,0,false,0,true,1,false,0,false,1,1273
4403593393,200,Win,true,true,1,false,0,false,1,true,1,true,7,1273
4402988441,100,Fail,false,true,2,false,0,false,2,false,0,false,5,1711
4402988441,200,Win,true,false,0,true,1,true,2,true,1,true,6,1711
4401814631,100,Fail,true,true,1,false,0,false,0,false,0,true,2,1606
4401814631,200,Win,false,false,0,true,1,true,4,true,1,false,8,1606
4489674580,100,Win,true,false,0,true,1,true,2,true,3,true,11,1743
4489674580,200,Fail,false,true,1,false,0,false,1,false,0,false,4,1743
4484713894,100,Fail,false,true,2,false,0,true,2,true,3,true,9,1829
4484713894,200,Win,true,false,0,true,2,false,1,false,1,false,6,1829
4484336956,100,Win,true,true,1,false,0,true,2,true,1,true,8,1070
4484336956,200,Fail,false,false,0,false,0,false,0,false,0,false,0,1070
4484161953,100,Win,true,false,1,false,0,true,4,true,1,false,9,1908
4484161953,200,Fail,false,true,1,true,1,false,1,false,0,true,3,1908
4476297158,100,Win,true,true,1,false,1,true,4,false,2,true,9,2355
4476297158,200,Fail,false,false,0,true,1,false,2,true,1,false,7,2355
4470347052,100,Win,false,true,2,true,1,true,4,true,3,true,11,1533
4470347052,200,Fail,true,false,0,false,0,false,0,false,0,false,0,1533
4467129259,100,Win,false,true,1,false,0,false,1,true,1,true,7,1108
4467129259,200,Fail,true,false,0,false,0,true,1,false,0,false,1,1108
4450363010,100,Win,true,true,2,false,0,true,2,true,1,true,8,1072
4450363010,200,Fail,false,false,0,false,0,false,0,false,0,false,1,1072
4448063352,100,Win,true,true,1,true,1,true,3,true,3,true,10,1882
4448063352,200,Fail,false,false,0,false,0,false,1,false,0,false,1,1882
4438160231,100,Win,true,true,1,true,1,true,4,true,1,true,9,2091
4438160231,200,Fail,false,false,0,false,1,false,1,false,0,false,1,2091
4437340991,100,Win,true,true,1,true,1,false,1,false,0,false,4,1395
4437340991,200,Fail,false,false,0,false,0,true,2,false,0,true,3,1395
4408327649,100,Win,false,true,1,true,2,false,1,true,1,true,8,1911
4408327649,200,Fail,true,false,1,false,0,true,3,false,1,false,8,1911
4408001788,100,Win,false,false,0,true,1,true,5,true,2,false,9,2063
4408001788,200,Fail,true,true,1,false,0,false,0,false,0,true,4,2063
4406970644,100,Fail,false,false,0,false,0,false,0,false,0,true,1,1766
4406970644,200,Win,true,false,0,true,2,true,3,true,3,false,11,1766
4406704776,100,Win,false,false,0,true,1,true,4,true,3,false,11,1922
4406704776,200,Fail,true,true,1,false,0,false,1,false,0,true,3,1922
4406443782,100,Win,false,true,2,false,0,true,4,true,3,true,11,1523
4406443782,200,Fail,true,false,0,false,0,false,0,false,0,false,2,1523
4406122049,100,Fail,false,false,0,false,0,false,0,false,0,false,0,1206
4406122049,200,Win,true,true,2,false,0,true,3,true,2,true,10,1206
4405145269,100,Win,false,true,2,false,0,false,2,true,1,true,7,1340
4405145269,200,Fail,true,false,0,false,0,true,1,false,0,false,0,1340
4404765005,100,Fail,false,true,1,false,0,false,0,false,0,false,1,1537
4404765005,200,Win,true,false,1,false,0,true,3,true,1,true,9,1537
4400293666,100,Fail,true,true,2,false,0,true,2,false,0,true,6,1712
