matchID,bannedChampion
4457154685,64
4457154685,523
4457154685,235
4457154685,25
4457154685,-1
4457154685,64
4457161674,38
4457161674,23
4457161674,235
4457161674,157
4457161674,64
4457161674,154
4457161674,235
4457161674,23
4457161674,38
4457161674,53
4457094124,223
4457094124,350
4457094124,89
4457094124,235
4457094124,-1
4457094124,111
4457094124,38
4457094124,7
4457094124,122
4457094124,235
4457047326,235
4457047326,266
4457047326,38
4457047326,154
4457047326,245
4457047326,-1
4457047326,350
4457047326,-1
4457047326,7
4457047326,91
4457040904,235
4457040904,-1
4457040904,-1
4457040904,145
4457040904,350
4457040904,23
4457040904,235
4457040904,7
4457040904,64
4457040904,131
4456268065,875
4456268065,38
4456268065,154
4456268065,516
4456268065,-1
4456268065,8
4456268065,38
4456268065,245
4456268065,235
4456268065,122
4456320849,412
4456320849,350
4456320849,-1
4456320849,-1
4456320849,69
4456320849,55
4456320849,350
4456320849,555
4456320849,41
4456320849,432
4456224837,30
4456224837,350
4456224837,-1
4456224837,38
4456224837,2
4456224837,69
4456224837,134
4456224837,-1
4456224837,235
4456224837,89
4455979807,38
4455979807,235
4455979807,350
4455979807,60
4455979807,89
4455979807,266
4455979807,11
4455979807,523
4455979807,350
4455979807,69
4455097237,38
4455097237,523
4455097237,122
4455097237,235
4455097237,154
4455097237,80
4455097237,131
4455097237,523
4455097237,30
4455097237,38
4455132565,8
4455132565,523
4455132565,122
4455132565,38
4455132565,421
4455132565,107
4455132565,54
4455132565,30
4455132565,-1
4455132565,235
4455035082,82
4455035082,89
4455035082,44
4455035082,2
4455035082,21
4455035082,523
4455035082,114
4455035082,55
4455035082,122
4455035082,-1
4454898827,25
4454898827,235
4454898827,122
4454898827,64
4454898827,-1
4454898827,30
4454898827,122
4454898827,89
4454898827,91
4454898827,38
4454961579,25
4454961579,30
4454961579,107
4454961579,235
4454961579,38
4454961579,21
4454961579,134
4454961579,350
4454961579,-1
4454961579,235
4454445195,240
4454445195,-1
4454445195,60
4454445195,111
4454445195,69
4454445195,235
4454445195,25
4454445195,55
4454445195,523
4454445195,23
4454316362,55
4454316362,875
4454316362,64
4454316362,-1
4454316362,89
4454316362,523
4454316362,-1
4454316362,350
4454316362,235
4454316362,23
4454255916,30
4454255916,875
4454255916,89
4454255916,35
4454255916,64
4454255916,55
4454255916,421
4454255916,39
4454255916,-1
4454255916,68
4454156591,30
4454156591,-1
4454156591,38
4454156591,69
4454156591,27
4454156591,122
4454156591,89
4454156591,245
4454156591,235
4454156591,517
4454040242,245
4454040242,91
4454040242,875
4454040242,131
4454040242,235
4454040242,-1
4454040242,235
4454040242,63
4454040242,122
4454040242,55
4453679586,516
4453679586,-1
4453679586,523
4453679586,421
4453679586,8
4453679586,266
4453679586,-1
4453679586,122
4453679586,30
4453679586,246
4453655542,55
4453655542,30
4453655542,58
4453655542,245
4453655542,131
4453655542,350
4453655542,-1
4453655542,235
4453655542,30
4453655542,122
4453652131,38
4453652131,235
4453652131,245
4453652131,105
4453652131,30
4453652131,64
4453652131,21
4453652131,429
4453652131,-1
4453652131,266
4453160590,24
4453160590,30
4453160590,523
4453160590,-1
4453160590,350
4453160590,235
4453160590,25
4453160590,38
4453160590,86
4453160590,350
4453077503,38
4453077503,55
4453077503,122
4453077503,157
4453077503,7
4453077503,2
4453077503,-1
4453077503,25
4453077503,163
4453077503,60
4453080532,421
4453080532,235
4453080532,350
4453080532,23
4453080532,-1
4453080532,107
4453080532,235
4453080532,523
4453080532,23
4453080532,134
4452924608,89
4452924608,23
4452924608,238
4452924608,421
4452924608,69
4452924608,-1
4452924608,23
4452924608,122
4452924608,105
4452924608,142
4452907787,235
4452907787,516
4452907787,69
4452907787,-1
4452907787,104
4452907787,131
4452907787,421
4452907787,69
4452907787,30
4452907787,122
4452611371,38
4452611371,-1
4452611371,30
4452611371,875
4452611371,80
4452611371,246
4452611371,30
4452611371,235
4452611371,38
4452611371,35
4452526854,-1
4452526854,60
4452526854,55
4452526854,23
4452526854,245
4452526854,235
4452526854,516
4452526854,38
4452526854,245
4452526854,523
4452269421,235
4452269421,39
4452269421,96
4452269421,55
4452269421,-1
4452269421,119
4452269421,245
4452269421,235
4452269421,266
4452269421,111
4452262063,64
4452262063,498
4452262063,8
4452262063,91
4452262063,55
4452262063,107
4452262063,25
4452262063,2
4452262063,55
4452262063,-1
4452076693,107
4452076693,523
4452076693,111
4452076693,122
4452076693,91
4452076693,20
4452076693,30
4452076693,89
4452076693,-1
4452076693,157
4452032217,523
4452032217,67
4452032217,201
4452032217,11
4452032217,53
4452032217,11
4452032217,114
4452032217,142
4452032217,421
4452032217,235
4451928142,30
4451928142,89
4451928142,91
4451928142,8
4451928142,41
4451928142,516
4451928142,235
4451928142,122
4451928142,-1
4451928142,236
4451954813,235
4451954813,-1
4451954813,11
4451954813,523
4451954813,23
4451954813,25
4451954813,8
4451954813,38
4451954813,516
4451954813,28
4451941199,60
4451941199,240
4451941199,21
4451941199,238
4451941199,235
4451941199,-1
4451941199,69
4451941199,122
4451941199,11
4451941199,235
4451715859,111
4451715859,2
4451715859,875
4451715859,38
4451715859,-1
4451715859,38
4451715859,429
4451715859,24
4451715859,122
4451715859,235
4451703403,44
4451703403,235
4451703403,8
4451703403,114
4451703403,60
4451703403,5
4451703403,122
4451703403,41
4451703403,235
4451703403,38
4451640244,44
4451640244,60
4451640244,111
4451640244,875
4451640244,107
4451640244,2
4451640244,8
4451640244,238
4451640244,24
4451640244,44
4451594733,64
4451594733,235
4451594733,-1
4451594733,69
4451594733,203
4451594733,429
4451594733,350
4451594733,875
4451594733,235
4451594733,412
4451437349,64
4451437349,23
4451437349,25
4451437349,517
4451437349,53
4451437349,235
4451437349,24
4451437349,-1
4451437349,30
4451437349,523
4451090309,157
4451090309,412
4451090309,122
4451090309,235
4451090309,55
4451090309,875
4451090309,55
4451090309,245
4451090309,-1
4451090309,122
4450780688,245
4450780688,412
4450780688,523
4450780688,21
4450780688,223
4450780688,79
4450780688,266
4450780688,134
4450780688,-1
4450780688,235
4450573925,105
4450573925,111
4450573925,24
4450573925,60
4450573925,38
4450573925,25
4450573925,122
4450573925,21
4450573925,2
4450573925,-1
4450070484,-1
4450070484,235
4450070484,420
4450070484,245
4450070484,89
4450070484,55
4450070484,28
4450070484,64
4450070484,38
4450070484,875
4449996818,114
4449996818,523
4449996818,64
4449996818,111
4449996818,28
4449996818,91
4449996818,350
4449996818,245
4449996818,235
4449996818,60
4449941934,111
4449941934,235
4449941934,516
4449941934,2
4449941934,245
4449941934,523
4449941934,245
4449941934,64
4449941934,39
4449941934,58
4449867536,30
4449867536,28
4449867536,421
4449867536,111
4449867536,92
4449867536,60
4449867536,122
4449867536,154
4449867536,134
4449867536,7
4449875582,875
4449875582,245
4449875582,238
4449875582,114
4449875582,60
4449875582,-1
4449875582,523
4449875582,157
4449875582,107
4449875582,-1
4449135524,105
4449135524,21
4449135524,38
4449135524,245
4449135524,235
4449135524,-1
4449135524,11
4449135524,89
4449135524,20
4449135524,23
4448360459,114
4448360459,111
4448360459,38
4448360459,121
4448360459,164
4448360459,235
4448360459,131
4448360459,429
4448360459,432
4448360459,157
4448244827,523
4448244827,142
4448244827,38
4448244827,429
4448244827,30
4448244827,25
4448244827,38
4448244827,421
4448244827,21
4448244827,875
4447795862,516
4447795862,44
4447795862,55
4447795862,122
4447795862,80
4447795862,122
4447795862,235
4447795862,55
4447795862,875
4447795862,36
4447811084,235
4447811084,28
4447811084,53
4447811084,122
4447811084,55
4447811084,412
4447811084,-1
4447811084,235
4447811084,107
4447811084,55
4446219081,30
4446219081,235
4446219081,131
4446219081,122
4446219081,58
4446219081,69
4446219081,555
4446219081,2
4446219081,236
4446219081,145
4445263335,-1
4445263335,20
4445263335,80
4445263335,523
4445263335,119
4445263335,64
4445263335,235
4445263335,134
4445263335,516
4445263335,246
4445060224,30
4445060224,20
4445060224,516
4445060224,38
4445060224,75
4445060224,30
4445060224,80
4445060224,89
4445060224,523
4445060224,142
4445024508,60
4445024508,53
4445024508,20
4445024508,131
4445024508,107
4445024508,64
4445024508,429
4445024508,131
4445024508,91
4445024508,30
4442616553,28
4442616553,235
4442616553,412
4442616553,875
4442616553,-1
4442616553,157
4442616553,875
4442616553,350
4442616553,28
4442616553,35
4442510006,107
4442510006,7
4442510006,523
4442510006,38
4442510006,235
4442510006,523
4442510006,28
4442510006,518
4442510006,121
4442510006,119
4442504382,11
4442504382,38
4442504382,107
4442504382,122
4442504382,235
4442504382,122
4442504382,28
4442504382,30
4442504382,-1
4442504382,235
4440650899,8
4440650899,164
4440650899,235
4440650899,107
4440650899,113
4440650899,432
4440650899,98
4440650899,30
4440650899,32
4440650899,523
4440479065,157
4440479065,25
4440479065,60
4440479065,516
4440479065,20
4440479065,64
4440479065,89
4440479065,875
4440479065,131
4440479065,523
4440413944,8
4440413944,157
4440413944,421
4440413944,523
4440413944,516
4440413944,107
4440413944,516
4440413944,114
4440413944,523
4440413944,238
4440358711,516
4440358711,92
4440358711,8
4440358711,30
4440358711,20
4440358711,74
4440358711,2
4440358711,25
4440358711,114
4440358711,245
4440314137,421
4440314137,245
4440314137,119
4440314137,131
4440314137,39
4440314137,8
4440314137,523
4440314137,35
4440314137,246
4440314137,516
4439810103,235
4439810103,89
4439810103,59
4439810103,114
4439810103,421
4439810103,55
4439810103,122
4439810103,114
4439810103,235
4439810103,91
4439843038,114
4439843038,89
4439843038,122
4439843038,131
4439843038,523
4439843038,245
4439843038,111
4439843038,69
4439843038,235
4439843038,30
4439747911,114
4439747911,38
4439747911,28
4439747911,245
4439747911,235
4439747911,86
4439747911,157
4439747911,122
4439747911,875
4439747911,245
4439712084,35
4439712084,432
4439712084,523
4439712084,28
4439712084,114
4439712084,30
4439712084,516
4439712084,21
4439712084,-1
4439712084,350
4439654077,266
4439654077,64
4439654077,114
4439654077,516
4439654077,11
4439654077,114
4439654077,60
4439654077,21
4439654077,2
4439654077,350
4439507784,122
4439507784,245
4439507784,114
4439507784,53
4439507784,119
4439507784,58
4439507784,235
4439507784,25
4439507784,875
4439507784,89
4472854192,131
4472854192,62
4472854192,421
4472854192,30
4472854192,523
4472854192,-1
4472854192,114
4472854192,25
4472854192,245
4472854192,107
4463442231,516
4463442231,38
4463442231,134
4463442231,350
4463442231,64
4463442231,84
4463442231,875
4463442231,429
4463442231,350
4463442231,107
4463049302,39
4463049302,350
4463049302,122
4463049302,91
4463049302,30
4463049302,429
4463049302,80
4463049302,-1
4463049302,53
4463049302,64
4457510247,223
4457510247,35
4457510247,30
4457510247,350
4457510247,89
4457510247,2
4457510247,11
4457510247,350
4457510247,80
4457510247,23
4457535699,429
4457535699,122
4457535699,60
4457535699,523
4457535699,421
4457535699,84
4457535699,121
4457535699,235
4457535699,79
4457535699,523
4450507239,30
4450507239,84
4450507239,107
4450507239,55
4450507239,523
4450507239,235
4450507239,350
4450507239,131
4450507239,30
4450507239,86
4440823770,523
4440823770,107
4440823770,122
4440823770,235
4440823770,223
4440823770,38
4440823770,235
4440823770,2
4440823770,26
4440823770,23
4440699047,238
4440699047,38
4440699047,111
4440699047,30
4440699047,421
4440699047,84
4440699047,154
4440699047,157
4440699047,60
4440699047,350
4440722710,60
4440722710,-1
4440722710,235
4440722710,523
4440722710,122
4440722710,80
4440722710,21
4440722710,55
4440722710,84
4440722710,235
4440656459,131
4440656459,69
4440656459,122
4440656459,11
4440656459,60
4440656459,235
4440656459,113
4440656459,245
4440656459,523
4440656459,-1
4434418566,84
4434418566,268
4434418566,131
4434418566,516
4434418566,107
4434418566,44
4434418566,91
4434418566,350
4434418566,-1
4434418566,236
4434451848,412
4434451848,516
4434451848,523
4434451848,60
4434451848,875
4434451848,92
4434451848,-1
4434451848,523
4434451848,134
4434451848,-1
4420468601,76
4420468601,60
4420468601,111
4420468601,516
4420468601,523
4420468601,516
4420468601,113
4420468601,84
4420468601,30
4420468601,421
4417429287,38
4417429287,246
4417429287,523
4417429287,35
4417429287,58
4417429287,64
4417429287,16
4417429287,119
4417429287,412
4417429287,84
4417396273,60
4417396273,55
4417396273,134
4417396273,98
4417396273,523
4417396273,84
4417396273,119
4417396273,30
4417396273,266
4417396273,246
4415128005,432
4415128005,80
4415128005,119
4415128005,16
4415128005,875
4415128005,121
4415128005,523
4415128005,64
4415128005,53
4415128005,39
4412625091,421
4412625091,516
4412625091,21
4412625091,38
4412625091,16
4412625091,7
4412625091,69
4412625091,161
4412625091,421
4412625091,875
4412540059,53
4412540059,84
4412540059,38
4412540059,30
4412540059,64
4412540059,236
4412540059,523
4412540059,16
4412540059,7
4412540059,111
4412005056,235
4412005056,38
4412005056,80
4412005056,875
4412005056,246
4412005056,28
4412005056,523
4412005056,21
4412005056,60
4412005056,246
4411770075,30
4411770075,25
4411770075,69
4411770075,875
4411770075,16
4411770075,246
4411770075,412
4411770075,245
4411770075,875
4411770075,30
4411804314,114
4411804314,111
4411804314,163
4411804314,64
4411804314,28
4411804314,89
4411804314,875
4411804314,84
4411804314,523
4411804314,111
4406168417,78
4406168417,235
4406168417,38
4406168417,16
4406168417,64
4406168417,523
4406168417,64
4406168417,246
4406168417,875
4406168417,92
4406173166,875
4406173166,107
4406173166,523
4406173166,89
4406173166,245
4406173166,16
4406173166,38
4406173166,91
4406173166,41
4406173166,30
4406088234,89
4406088234,131
4406088234,875
4406088234,134
4406088234,240
4406088234,421
4406088234,523
4406088234,69
4406088234,89
4406088234,16
4406081996,240
4406081996,523
4406081996,84
4406081996,161
4406081996,134
4406081996,84
4406081996,69
4406081996,2
4406081996,875
4406081996,16
4405974773,84
4405974773,875
4405974773,16
4405974773,-1
4405974773,523
4405974773,89
4405974773,266
4405974773,555
4405974773,523
4405974773,2
4401283887,84
4401283887,523
4401283887,107
4401283887,76
4401283887,55
4401283887,-1
4401283887,875
4401283887,523
4401283887,246
4401283887,35
4401330682,875
4401330682,412
4401330682,92
4401330682,114
4401330682,131
4401330682,69
4401330682,-1
4401330682,84
4401330682,875
4401330682,157
4401008016,523
4401008016,235
4401008016,-1
4401008016,107
4401008016,23
4401008016,76
4401008016,23
4401008016,84
4401008016,523
4401008016,875
4398846174,122
4398846174,245
4398846174,131
4398846174,421
4398846174,69
4398846174,412
4398846174,2
4398846174,235
4398846174,16
4398846174,38
4398911779,875
4398911779,-1
4398911779,235
4398911779,82
4398911779,89
4398911779,235
4398911779,245
4398911779,523
4398911779,16
4398911779,240
4398817870,246
4398817870,21
4398817870,875
4398817870,523
4398817870,131
4398817870,131
4398817870,60
4398817870,92
4398817870,25
4398817870,-1
4398709512,89
4398709512,84
4398709512,-1
4398709512,235
4398709512,69
4398709512,246
4398709512,131
4398709512,421
4398709512,38
4398709512,119
4398705917,523
4398705917,875
4398705917,89
4398705917,107
4398705917,235
4398705917,16
4398705917,21
4398705917,421
4398705917,89
4398705917,875
4382078721,421
4382078721,30
4382078721,875
4382078721,64
4382078721,2
4382078721,89
4382078721,107
4382078721,111
4382078721,84
4382078721,875
4382015780,2
4382015780,245
4382015780,30
4382015780,523
4382015780,25
4382015780,107
4382015780,60
4382015780,2
4382015780,84
4382015780,875
4380795541,201
4380795541,84
4380795541,114
4380795541,38
4380795541,30
4380795541,60
4380795541,111
4380795541,84
4380795541,53
4380795541,122
4380214226,523
4380214226,21
4380214226,246
4380214226,69
4380214226,64
4380214226,40
4380214226,523
4380214226,84
4380214226,107
4380214226,119
4380169848,523
4380169848,246
4380169848,38
4380169848,119
4380169848,84
4380169848,64
4380169848,245
4380169848,164
4380169848,523
4380169848,84
4380180986,107
4380180986,245
4380180986,64
4380180986,89
4380180986,-1
4380180986,84
4380180986,38
4380180986,245
4380180986,21
4380180986,111
4380082149,523
4380082149,245
4380082149,82
4380082149,84
4380082149,111
4380082149,28
4380082149,84
4380082149,122
4380082149,21
4380082149,421
4379891208,38
4379891208,875
4379891208,412
4379891208,58
4379891208,111
4379891208,111
4379891208,80
4379891208,119
4379891208,10
4379891208,523
4379739442,523
4379739442,235
4379739442,84
4379739442,38
4379739442,91
4379739442,76
4379739442,246
4379739442,84
4379739442,111
4379739442,38
4379733518,111
4379733518,76
4379733518,38
4379733518,523
4379733518,84
4379733518,21
4379733518,875
4379733518,38
4379733518,25
4379733518,84
4379693773,111
4379693773,89
4379693773,2
4379693773,84
4379693773,91
4379693773,523
4379693773,84
4379693773,111
4379693773,58
4379693773,2
4379628523,111
4379628523,2
4379628523,84
4379628523,523
4379628523,245
4379628523,114
4379628523,498
4379628523,121
4379628523,523
4379628523,55
4379622717,111
4379622717,2
4379622717,82
4379622717,157
4379622717,875
4379622717,2
4379622717,64
4379622717,82
4379622717,84
4379622717,523
4284788509,114
4284788509,235
4284788509,498
4284788509,84
4284788509,7
4284788509,21
4284788509,58
4284788509,80
4284788509,64
4284788509,84
4284737012,119
4284737012,84
4284737012,24
4284737012,38
4284737012,107
4284737012,80
4284737012,58
4284737012,84
4284737012,246
4284737012,119
4284743539,24
4284743539,80
4284743539,84
4284743539,246
4284743539,107
4284743539,246
4284743539,235
4284743539,64
4284743539,84
4284743539,497
4280280950,498
4280280950,30
4280280950,84
4280280950,497
4280280950,246
4280280950,141
4280280950,25
4280280950,121
4280280950,111
4280280950,246
4280165828,89
4280165828,235
4280165828,240
4280165828,84
4280165828,10
4280165828,30
4280165828,38
4280165828,119
4280165828,60
4280165828,246
4280119325,92
4280119325,84
4280119325,2
4280119325,24
4280119325,30
4280119325,421
4280119325,246
4280119325,84
4280119325,235
4280119325,114
4273011966,28
4273011966,107
4273011966,84
4273011966,24
4273011966,8
4273011966,164
4273011966,55
4273011966,84
4273011966,80
4273011966,498
4261881009,107
4261881009,10
4261881009,84
4261881009,498
4261881009,25
4261881009,238
4261881009,25
4261881009,10
4261881009,61
4261881009,111
4261775420,421
4261775420,-1
4261775420,10
4261775420,145
4261775420,28
4261775420,80
4261775420,555
4261775420,25
4261775420,84
4261775420,-1
4261763855,84
4261763855,555
4261763855,64
4261763855,10
4261763855,107
4261763855,10
4261763855,60
4261763855,67
4261763855,245
4261763855,498
4248838594,10
4248838594,84
4248838594,30
4248838594,85
4248838594,28
4248838594,246
4248838594,84
4248838594,111
4248838594,240
4248838594,119
4248804431,84
4248804431,28
4248804431,25
4248804431,80
4248804431,246
4248804431,84
4248804431,25
4248804431,58
4248804431,498
4248804431,10
4248798325,134
4248798325,555
4248798325,84
4248798325,25
4248798325,240
4248798325,64
4248798325,30
4248798325,555
4248798325,157
4248798325,84
4247271097,10
4247271097,555
4247271097,119
4247271097,84
4247271097,25
4247271097,35
4247271097,80
4247271097,28
4247271097,25
4247271097,119
4246926727,25
4246926727,2
4246926727,84
4246926727,89
4246926727,38
4246926727,76
4246926727,80
4246926727,119
4246926727,154
4246926727,245
4240584761,119
4240584761,10
4240584761,4
4240584761,121
4240584761,80
4240584761,25
4240584761,28
4240584761,4
4240584761,107
4240584761,84
4240612027,245
4240612027,498
4240612027,84
4240612027,145
4240612027,30
4240612027,84
4240612027,38
4240612027,145
4240612027,555
4240612027,119
4240610465,84
4240610465,10
4240610465,-1
4240610465,80
4240610465,28
4240610465,157
4240610465,121
4240610465,84
4240610465,92
4240610465,134
