matchID,participantID,accountID,originalRegion
4449224841,4,rIvSacsgs8b1EUP9JsipbsyiwSjEZ0Y9sayTWVQiJ7J3-MwS2uKPqAQ7,EUW1
4449224841,5,y8LG5mVcknj-1DdQ0gSvtT7RI7SDTFbYNC_NVnSUxWaSHg,EUW1
4449224841,6,0uw9QIc63o2DKVK3sxrT8t3MTPVJir7O2bJzH7-cd-lOLRDaL1J_WaG3,EUW1
4449224841,7,BIRXYvLg4koyt278zI_kIcZOwQ8_rgfR5p6uecIDsFUFlw,EUW1
4449224841,8,d38k3ERQ2ESJ6hJL7pDRVpo0HQFJ-SeUmO77S-AKcLEOLQ,EUW1
4449224841,9,ePgxrtGeRarb4cdJdJBAB6InHY81RpokhjeCNpAdPBSg-w,EUW1
4449224841,10,1JdNaW6N4fndAnJryPc8HHnkqLMPJRcavf663NrxkqqsioJpRd0cutpp,TR1
4449147705,1,5mnFQHtO7y6-2saPmsG1aRMUuFnpwQedixCGIfn5IvRRr6k,EUW1
4449147705,2,bDzRLpaOOfbkQkqKXvUR1Awio9mNiQsCpqvEI1HvIXnolg,EUW1
4449147705,3,3ExCYhigJ3bTlOVarP_AU4mG5x9SklRXwgsD6wGQJLP5Hl8,EUW1
4449147705,4,Dm9dypnMWe6wZhJfaV_WmD6AjSvtQFBBJy0JL5bR0yfrkbI,EUN1
4449147705,5,Ilufj3c9AIrPPZUV-OqPSb22xuzFey_VIaTCNaxMUbd5xKNGbtTAp71M,EUW1
4449147705,6,WqOKQR_Gg-qJPGZz_Gsix48Lhk0lRNj1WAaXFVKnovxY1g,EUW1
4449147705,7,sSD2PGsCDQjWRbxmY0VourfhoRwFMUxjtZLlLHFbezO9Ug,EUW1
4449147705,8,mX4l9JKVeDGZi4av50kF7GBhj2bu7ubqP9taq2R1B48r1QU,EUW1
4449147705,9,cyF9DRB88vK5cjNLdrXGpRlM-tpZr4kNNeF6kH8U0j86JaM,EUW1
4449147705,10,gUSq9VoL5y06KQbZ_PWyHlmDJlrXeliC5-oOkKAvt9AgiWpruKW8Xe7c,EUW1
4441395251,1,axyENQcGtghoDG_5dD8QzpiCKKvoK5MriDw8lxGbXrtFDx9iL2KwDizQ,EUW1
4441395251,2,xZv3lKOwOV2GZYW4n9wP6C1P7JZiwYngotY7LSNZsUgUmg,EUN1
4441395251,3,GukdnjhRtTsEweOthNjoh4LNBqrCvJcaAkURILiCy0bwl5ExEKz6_Meo,EUW1
4441395251,4,enLkpeQXU0CDndRHz6X9T3_cmUJuUwK_ZqKeTtMI5Gf8mQ,EUN1
4441395251,5,Vma-R2LK8vljwAkCMWUDxRn8WviL7F-FPp1MEcregnq8UA,EUN1
4441395251,6,YxBjpqOliSLyT14_fv9w7984lySZl45IEVvNX4sMDH5JcQ,EUN1
4441395251,7,7oNaEu1Ii0LxOzE8vKUAz7TaQrXUEwXkmWBb3CLls6Vk-jzSRpskPDqc,EUW1
4441395251,8,5mnFQHtO7y6-2saPmsG1aRMUuFnpwQedixCGIfn5IvRRr6k,EUW1
4441395251,9,g5Stw3xtLbdQEmmTL6CEiBZwoOwGbdg1oAqh10-9Tc-8Qpc,EUW1
4441395251,10,D6A68NH9IVdT0n5tXanRPREMQJy7ybsqFRrBV4TRKDZtjqIG6dFnZien,EUW1
4440765226,1,T3go48VwcCVLRssrk7UgpV4V0U5DrE052c2vu1-9glT-9qM,EUW1
4440765226,2,qjBQB-BR1WypON2e8HMzGoOgRRbNRJCb83lUEgv_2P4k2w,EUW1
4440765226,3,N25EE6x1v3BebVL6z6sTUiJtfrSfLnSTTC1j6oUHrYTbgQ,EUW1
4440765226,4,9MtovP6OMFtGjsR1kPezLAkW8_tbjE234uTlIjEewE4eEds,EUW1
4440765226,5,w69Y2d0IrGhNNAKNydM9aNoVCcUWAJyeouKE-QsEvp92PQ,EUW1
4440765226,6,FsdsoRVrvkj_9RI40a4LF1ohmqG9ChH3rM1PU4Vc3EIA8Kk,EUW1
4440765226,7,4Y2fPLOi0pz8zQSm4tHQ_qJndz4jcU4ouGij60nD4WRe7g,EUN1
4440765226,8,f7CF05yoMJb3n4b1HwsKwJFmKEZ4TaEekHpT0kPPdgTeog,EUN1
4440765226,9,5mnFQHtO7y6-2saPmsG1aRMUuFnpwQedixCGIfn5IvRRr6k,EUW1
4440765226,10,wa2TMhHuQXDji8IILIc5JasdS5uk44VcB7sLa_rYFb71IQ,EUW1
4440502424,1,sxXFiSXfUMhFbV80q43wV0Jg2GR76X2Ntohmg2jPmA7LLg,EUW1
4440502424,2,sdwGoXODwmoSv1Lb1YHnribnxlF7guaSEZqvckWkubbEgQ,EUW1
4440502424,3,S8e18gIMQYHkHsTWyapLr8xoC2Jf5-J9hc9ULkJOjzkX1kc,EUW1
4440502424,4,OwZvCD4G3eK6dGWZbSzvcgX2IJWdfCsuSgJZymPRkeyvHg,EUW1
4440502424,5,5mnFQHtO7y6-2saPmsG1aRMUuFnpwQedixCGIfn5IvRRr6k,EUW1
4440502424,6,LHkAgcB7dZ0XnfFx23w0YrAh8BVgjbZHw7LR6f5X0y0DLec,EUW1
4440502424,7,Zbfu80fZ4x6L6lCW_D-L3rHDDncxAg5rs2sztXrniAm1dQ,EUW1
4440502424,8,YxBjpqOliSLyT14_fv9w7984lySZl45IEVvNX4sMDH5JcQ,EUN1
4440502424,9,blDPdJyeE6WxwZbAm7aK2Z7dKngoHoBRzQExOKYA39q6FQ,EUW1
4440502424,10,ZJyifu8frOQ1E6OHMx7FjlwVmGuUnGohYGWaRPwJsPKlwVDzjL-ULCut,EUW1
4440447799,1,yOQO5MwFIYu9DcJxz5EMXM7VJ_um4u6ASqxhlxM7rXgkfw,EUW1
4440447799,2,VWwQWkhFEDR6VtCZWjGA16PzaGadtawiySzxIwXn2zxuwQ,EUN1
4440447799,3,Eqx_ck1kFuLPYUnsnRxCUmaW82HVXNW1wx104_8OI-g7Ns0,EUW1
4440447799,4,LHkAgcB7dZ0XnfFx23w0YrAh8BVgjbZHw7LR6f5X0y0DLec,EUW1
4440447799,5,W9Su29G0dFvgIPBXv2bILMIvS4qHYmqCpn-86-7cS9Dx2Q,EUW1
4440447799,6,OQupAHGJg3P12XCW5mpveaLP7d4h_VpASLIgAUriXnwKBQ,EUW1
4440447799,7,Q4BrdM4CGZ_d152HkGTgfa2KgEcsnYI7Hma8Sq31fCQDH9w,EUN1
4440447799,8,5mnFQHtO7y6-2saPmsG1aRMUuFnpwQedixCGIfn5IvRRr6k,EUW1
4440447799,9,qUsgYPjyG0DtDLIA9dm8E61ljawHDloMYLkv995QLEngLzw,EUW1
4440447799,10,OfKDPWakjIB_SzAi5RahxWacoNnFqKadj0Pdr2mPd9aguQ,EUN1
4440423684,1,WgIMTlP0GqDFw8sd4skGXwV3j0iDQ4RrVZyQra98utn49g,EUW1
4440423684,2,Ti6mPNv9X29TQLYHNsvntWw_a66clwre7Jg9oLLQ55PH4Tc,EUW1
4440423684,3,SY0w_8cdgqbuyF8dq_E0LqkYlZuGNkBI5k_6Un3cPy66-Zo,EUW1
4440423684,4,JzzApG1SRCER5fMcLpaKqgA7R4qlQ8CpIL23bhxYeSHnKiU,EUW1
4440423684,5,pWgQLsmGSH6DbmKhJcdXbdsfk1s5BC4l0bbGlv2arT6Aa3I,EUW1
4440423684,6,3O7YJhL-jZjJUw55yHWKHTTao5BCFPYso7BuMvDeYRo9IZ0,EUW1
4440423684,7,vwqK6emK_t161fMVgwzDKcu7-uPzPIyqPEtLdpyMlj3F1g,EUW1
4440423684,8,k0sexbjzb-BcloR_htUSoidT89pDuUpjK-u3f9oZXl-t2BWPzjhCcEPd,EUW1
4440423684,9,Hl5ejiOiuAMfztgCLaAEt0Xh5ZWPb-S1jNeI1XN6DCqudw,EUW1
4440423684,10,5mnFQHtO7y6-2saPmsG1aRMUuFnpwQedixCGIfn5IvRRr6k,EUW1
4440188924,1,vKo1VEveQGa-dRa5Bf9uoi7ZvFW7y_lugf_Wk_mc9zJw8Bk,EUW1
4440188924,2,Z4CoNWrbPf3XLkyrQIFjIIShftaMjaCT2yq0P_oP7nPjzQ,EUW1
4440188924,3,5mnFQHtO7y6-2saPmsG1aRMUuFnpwQedixCGIfn5IvRRr6k,EUW1
4440188924,4,rt699OY4hm1KW6vkRTTRSeGeQcazzR5ne9WpaiTLZ9E0xax9ujlJvNid,EUW1
4440188924,5,-eg3Ta3AIuG2ATbmcJ2onI7GTmtIkRWcpn0ZKYOqA_ZlTF0,EUW1
4440188924,6,RYrqH0S93BeRvig3fh5K9aJg9XvVGe4_pwfxZ85o0RbuHjc,EUW1
4440188924,7,Vs8QnaCCYqOu4Gxzt0fdtMuRzLRNGvb7S_S3ynUSA0niTg,EUW1
4440188924,8,5rdzoWxRIttIeycdutfDiWonYGQ0qgaqzF16g0ql-qyjEg,EUW1
4440188924,9,UFq8CcobvOBlN3oii9NvuoV6FoJPzf5ND0UyaSxZ37GNjlKHClbNUORm,RU
4440188924,10,MqGWbleqMSwmLogeODkdSBd_9XH8JQrKS0NZ8zK2g2FKWtGxukMaF-Du,RU
4440156459,1,uyVc7rb3xk1RYsdZNd7SPPGrcv8kleVtGotx_C_ZDOPnwA,EUW1
4440156459,2,5mnFQHtO7y6-2saPmsG1aRMUuFnpwQedixCGIfn5IvRRr6k,EUW1
4440156459,3,oA0fLlAgB_1sySiH-wnX6bbY5ChwtXFtkZsTd20GlY1e1w,EUW1
4440156459,4,Z2bZIZ5WMCnxv68fDvlCT5N30XQGhPWIfCTdDBrCNRWXpQ,EUW1
4440156459,5,M5J9ihltIItOLafhTcj3EqQVAlLRXFSW6EQAxZqN2FIh6_fPSF59DMtz,EUW1
4440156459,6,lstytpiLTmzD7oMvwDmZII1rMwkufS2zeAVkuUlWKoCsBg,EUW1
4440156459,7,ZakUazSGNERfFvFIFg2ibJrLwNUceLS3KeMckUjbHU_M2Q,EUW1
4440156459,8,RMXwhQ0S_3iN01J2Ujj7eHhDmEej3tv3iSCHxgUg75r4-K5gc3oE0Vfv,EUW1
4440156459,9,ZozTO8q_hBCCxFNMQ6mO_2SHAMq1rJ9Mq9D2BLGepfgRaePqze066TgO,EUW1
4440156459,10,UyXeBK1n0OBcU2e-3qttzsKftApS8J16Hz3Wi1EORUXxTUPhsyA2hzHq,EUW1
4440193840,1,_y-xYohKJC0LpYXzi42YQXlBDhYJHXqjkIv5gzjeseE86w,EUW1
4440193840,2,VI-kur-WhqJjGAVK1oJkXf9QWbSH2kThw1r_31KAz7Osjw,EUW1
4440193840,3,RIQ_fu8xzOIt87py2Ntb4vpcwdBSvuE7VkhWYGh0dDKkWKM,EUW1
4440193840,4,TmNrk52mCUX49qxELe7CSHbZczx0kBjn9s5LXJpeweQ,EUW1
4440193840,5,5mnFQHtO7y6-2saPmsG1aRMUuFnpwQedixCGIfn5IvRRr6k,EUW1
4440193840,6,kEHDGnuGqF8TVyEsxNWGViLAS5BdbC_yccksLRHo3Ml2Zek,EUW1
4440193840,7,mtGQsaHByh2bja0AXPmpPNNnp0FrHICXurdwfDCFlf4Fjg,NA
4440193840,8,FtaK_fbfiCNPo9gU7eSyCGcwFkBIp43hdYn8I3SSc2PPGA,EUW1
4440193840,9,tdkBxVv4-WZi-y4v9TnpxHKSJmGTY0XNrmyfsnKnkyHXOg,EUW1
4440193840,10,P6SSbrSj6KzUp4sL7H95EtX-4c9WH7H6lIRQs3iYyldV9eco1HuEicR6,EUW1
4440201180,1,DY-oN9UdZbdMO6_3-OLECfkN09y56I5LgMS9L8_z8JRpHSs,EUW1
4440201180,2,5mnFQHtO7y6-2saPmsG1aRMUuFnpwQedixCGIfn5IvRRr6k,EUW1
4440201180,3,VPTwWkfonPMctE-QFJ26viUiQtgbLx0lllw52bTwSkN65Oo,EUW1
4440201180,4,aDw44kQVH0kTiBYbg5xIMfl_9f2REu1flJl_Q8R7-UjPI8Q,EUW1
4440201180,5,PXNPt2QzFzLxpMNJcrb9YZjCQ8Qh0WysuISP6AUSoGE3sER_Aq4dRTIH,EUW1
4440201180,6,WrU-LFxc6eiixR5Iz59AHUY9-dcUDVlWEzU8797Y0b56NGZuW9TE0a9a,EUW1
4440201180,7,mtGQsaHByh2bja0AXPmpPNNnp0FrHICXurdwfDCFlf4Fjg,NA
4440201180,8,XNGFQ-JQjYa6kOTMkK5oH0e7GLLpiFZiNHp2XSGpI3Tfhw,EUW1
4440201180,9,vcqcQpBw1WU6Yn5WhFchFlbLBDl4aPEtkmbUr9VTkIFm9Q,EUN1
4440201180,10,rB-2auC6-sM3RZYyIXBm9JMtSfTu-DSERZgGGqSawZH9UTE,EUW1
4440108955,1,slbuCE7CdkqFknv8uRZhIfb4NVYqrLFWFVI0MmTPfa1zKPc,TR1
4440108955,2,DY-oN9UdZbdMO6_3-OLECfkN09y56I5LgMS9L8_z8JRpHSs,EUW1
4440108955,3,5mnFQHtO7y6-2saPmsG1aRMUuFnpwQedixCGIfn5IvRRr6k,EUW1
4440108955,4,mx6cpkqJPSzUFn_DMLx1z44sbL1u465pqRbJPDH3adeZ9w,EUW1
4440108955,5,gq28s96wso_UT2ZVtnZVvdmuzGcTRkTS1IA0b6T4rXGlgwyzTqU2wKhv,EUW1
4440108955,6,JeLyGv0saSYbiJK7mBmsXIO-v4gGET81Qk71lbymuYzdxQ,NA
4440108955,7,mw2aUTIV6Huwr5GfVoz-NJUwvdzdV7oaabeZ6Bm1bY_3ovw,EUW1
4440108955,8,qwFI4dojRDGYd1v4qTqYKkDHbSsIkK97KvtrstJcwiLgfg,EUW1
4440108955,9,vcqcQpBw1WU6Yn5WhFchFlbLBDl4aPEtkmbUr9VTkIFm9Q,EUN1
4440108955,10,CYmCyA4NwmliqQSld4cAI4f1lpobRr0QA01Jdt0PMOJORMQ,EUW1
4440107349,1,022kVtiyyrpjtX7x2afPFvqv-5UPrhEhISPP0VX2ziqVt_M,EUW1
4440107349,2,XG9IGNeBKJUamoAiWGK509ayW5f-CcYnQ1nE52brEXZ_5A,EUW1
4440107349,3,tybL_qrmj2uc6_WRF_Cgvl1glnFJe_xATHUEhnG0KEDm4N3tb1oqSPcg,EUW1
4440107349,4,mw2aUTIV6Huwr5GfVoz-NJUwvdzdV7oaabeZ6Bm1bY_3ovw,EUW1
4440107349,5,5mnFQHtO7y6-2saPmsG1aRMUuFnpwQedixCGIfn5IvRRr6k,EUW1
4440107349,6,QBBtYBLmNF-ZhtypDUlH6c-Unk2zpDzyXco1H4fBYZDC2V6JHm-ztPnf,TR1
4440107349,7,uoLvUQ4Ykg0v0EV44kT2ccNfw1LIHwJAvP3lfTmK5d2tQoijrPxbYXgE,EUW1
4440107349,8,j69qsAm_DSiMIHQVMFIgvyzvxU7viUgQ_t2FjbRw-e_JxsM,EUW1
4440107349,9,JeLyGv0saSYbiJK7mBmsXIO-v4gGET81Qk71lbymuYzdxQ,NA
4440107349,10,Q3qaN64QevUmHN4QIuasA2jg0anPoL59dTXcWgnlea7fDQU,EUW1
4440115348,1,5mnFQHtO7y6-2saPmsG1aRMUuFnpwQedixCGIfn5IvRRr6k,EUW1
4440115348,2,RIQ_fu8xzOIt87py2Ntb4vpcwdBSvuE7VkhWYGh0dDKkWKM,EUW1
4440115348,3,Eup--ZC6YxlzQUpP0FeXr_psdgt1cdAS_s6RKLtGIzHZaA,EUW1
4440115348,4,AIS2ogsu5V1ElmKlen7GNcmki923SDzuzcgXNJArAdwNNg,EUW1
4440115348,5,G_mpX8OHz91Lb6Q1T25gtEegUGczD9JqRPckZ1qNKN0DlfHR8ik2mgR0,EUW1
4440115348,6,poJCWSuNd47haaYrnmwNH6Pb22RB76VnIAFG3kM3k68jQq0,EUW1
4440115348,7,Z17u9jswa8W2qvj-hUzjiJO8vHl_u6T3eCNdEKCFGLnHjw,EUW1
4440115348,8,QYdrB_i3U62onEDNmjDZRx6TR3hzSCW5HxW3M3LRGeIHfIQ,LA1
4440115348,9,0j9FARCms7-kgkgTx55ENW0CRPHOokaLtP72WkYSQoebJlI3nrG-5g5F,EUW1
4440115348,10,rCIphvo8fk7qemHMKjkl883wAkT0iFeb_wceWz8_p4Nxpg,EUW1
4440094638,1,k3I0xPET1ImsWTbk5jSPPSekBmcLoeDY0gVKOkb89yxAEik,EUW1
4440094638,2,P-WY4QWSjJLp2ou6F7_0BSDAyLKncEwPtwkLFTWvJo5IJw,EUN1
4440094638,3,SO2yWCStdl6q903LJoYazR-OtjJ8UF8Ww3rvxSiBpYtLTg,EUW1
4440094638,4,qMvRTCuXakdV6obqkYIXhlvrFx0WgffwFtggKz3Dy17HZ6k,EUW1
4440094638,5,XAapaIj49AMG5_aoBaglw3zXaT4VD7TQGlJ3ePAwSrwFKAk,TR1
4440094638,6,IxFJZvK0scl8yPCDuyQYo-wv0oaPBXoM_iy3ZhyKMZ6CbpI,EUN1
4440094638,7,gWGYN3eeRPYc3tHlHCxY1E70qsCjsohFk6-JXH2ZsEaI3Q,EUW1
4440094638,8,72HeGV1-b6BillTDd5VK7LgI13QRDWv7143aLEG6SM-ZQQ,EUW1
4440094638,9,4ZL3ANygG2SHa1jtqgNw1ZMjl0AhcSKumn632NMieB7YXA,EUW1
4440094638,10,5mnFQHtO7y6-2saPmsG1aRMUuFnpwQedixCGIfn5IvRRr6k,EUW1
4440039121,1,ifW-mHC8-SQZJvOODRFezEhyaIMnn_jrm4XlwNwiwFIIerK0eWk7B0ZB,EUW1
4440039121,2,zD2xoUmohXjP15dAVjhJ74YgsZMEicjty3F5olFfbDttswE,TR1
4440039121,3,EGzCW9k73hALCWUFtASH6wZhHR78qEo9qH6-IEU3AMmpVD0,EUW1
4440039121,4,_fStecoxTecU8k3fwDdUad_hbPWXA9wcHCxaoI_xBDUjFzw,EUW1
4440039121,5,b3bhPKRMSMpDY_btDaBOKYMPv6hwBQFxvZ4tgtB_7v6hSg,EUW1
4440039121,6,vqipGdOZQBQ6lqNgt1rPd9Cdkak80IwmnGDfl0TdMcOvPg,EUW1
4440039121,7,QOBgSgbwdgYmumKeO8P9GbHRHOrRlDB85On9W2AHYV9WjYk,EUW1
4440039121,8,eb2RUL73d5G-4QIeiaLkIiDMpr01DUOWabGHn_hraYJfdxg,EUW1
4440039121,9,5mnFQHtO7y6-2saPmsG1aRMUuFnpwQedixCGIfn5IvRRr6k,EUW1
4440039121,10,3WS0p9BDMbByS4ODIuQS_eUHIZIvbsv55jENtz0gBc79_g,EUW1
4439554811,1,gW215OEvRWxG8htE7lJ7ludq-hxYjIXugky6yml0QQHWJu04chW0FYc_,EUW1
4439554811,2,2JU8qsJXjXb2d_9UgvtA55iPsaId_3WEizB3z205Dwgjgwo,EUW1
4439554811,3,0IUjh978LqTblHFpLp_IL54PB-zk9C3paEkdeGp_qZdy1w,EUW1
4439554811,4,5mnFQHtO7y6-2saPmsG1aRMUuFnpwQedixCGIfn5IvRRr6k,EUW1
4439554811,5,nkIrL2DWs0ZixsrPxbZJ49BMg3kGAX-LrUh1XAG_93b3K9A,EUW1
4439554811,6,qIJ4-agHmqbvcFiycZRC0-YVLdMxSzf8ugPXvj4OCAkmO9UyrYV1FBA2,EUW1
4439554811,7,k0sexbjzb-BcloR_htUSoidT89pDuUpjK-u3f9oZXl-t2BWPzjhCcEPd,EUW1
4439554811,8,xy3MeuYXrL0EDYnLuVlhJ_QgvZQCR7UwbXrZkDc7bsvCfic,EUN1
4439554811,9,jDbuF1s-9FuOCF-SpPRRkIgViE1NefONutdPEaXqSq9vwg,EUN1
4439554811,10,XjR4OM5Vzrh0KE0VSiCxxjFBSLYlJuGMo0KZ2bvN_1l0RGI,EUN1
4439423713,1,h-ZJ3TMvaN6-ZqOy4rWOCyMZk1nUWbbBsgMzf542PSH8WA,EUN1
4439423713,2,5mnFQHtO7y6-2saPmsG1aRMUuFnpwQedixCGIfn5IvRRr6k,EUW1
4439423713,3,ZCMm3ubCPCjQVfz4bg5IJXwwaeOzWE5ZfA_PhXonIETe2yU,EUW1
4439423713,4,rdWe1XIp_-2uA4wsy2HCBKg1W7Qj1XDIojn8NF5TkWOAqZ4,EUW1
4439423713,5,iDFZ6jCHZf9iDVqXja4sy069fvWVe2w8g-3qgJK0AVKFPX6VfOzHMXJL,EUW1
