matchID,teamID,win,firstBlood,firstRiftHerald,riftHeraldKills,firstBaron,baronKills,firstDragon,dragonKills,firstInhib,inhibKills,firstTower,towerKills,matchDurationSeconds
4506975346,100,Win,false,true,2,true,1,false,4,true,5,true,11,2428
4506975346,200,Fail,true,false,0,false,1,true,1,false,0,false,2,2428
4503435524,100,Fail,false,true,2,false,0,false,3,false,0,true,4,2131
4503435524,200,Win,true,false,0,true,1,true,2,true,1,false,7,2131
4502974442,100,Win,true,false,1,false,0,true,2,true,2,true,10,1349
4502974442,200,Fail,false,true,1,false,0,false,0,false,0,false,1,1349
4498266340,100,Win,true,false,1,true,1,true,3,true,2,false,10,1490
4498266340,200,Fail,false,true,1,false,0,false,1,false,0,true,4,1490
4497787499,100,Win,true,true,2,true,1,true,4,true,1,true,10,1573
4497787499,200,Fail,false,false,0,false,0,false,0,false,0,false,1,1573
4495553910,100,Win,false,true,2,true,1,true,3,true,2,true,10,1884
4495553910,200,Fail,true,false,0,false,0,false,2,false,0,false,2,1884
4493940105,100,Win,false,true,2,true,1,true,3,true,3,true,11,1400
4493940105,200,Fail,true,false,0,false,0,false,0,false,0,false,0,1400
4492598508,100,Win,true,false,0,true,1,false,2,true,1,false,9,1781
4492598508,200,Fail,false,true,2,false,0,true,2,false,0,true,4,1781
4490304608,100,Fail,true,false,0,true,1,true,3,false,0,false,3,1611
4490304608,200,Win,false,true,1,false,0,false,1,true,1,true,7,1611
4480018922,100,Win,false,true,2,true,1,true,3,true,3,true,11,1716
4480018922,200,Fail,true,false,0,false,0,false,1,false,0,false,2,1716
4477699057,100,Win,true,false,0,true,2,true,5,true,3,false,11,2139
4477699057,200,Fail,false,true,1,false,0,false,1,false,0,true,4,2139
4475561492,100,Win,false,true,2,true,1,false,2,true,2,true,10,1508
4475561492,200,Fail,true,false,0,false,0,true,2,false,0,false,1,1508
4473192177,100,Win,true,true,2,true,1,true,2,true,2,true,11,2097
4473192177,200,Fail,false,false,0,false,0,false,3,false,0,false,2,2097
4471993918,100,Fail,false,true,1,false,0,true,3,false,0,true,6,2232
4471993918,200,Win,true,false,1,true,2,false,3,true,2,false,8,2232
4470828078,100,Win,true,true,2,true,1,false,2,true,2,false,11,2021
4470828078,200,Fail,false,false,0,false,1,true,3,false,0,true,3,2021
4468188881,100,Win,true,true,2,false,0,true,3,true,3,true,11,1610
4468188881,200,Fail,false,false,0,false,0,false,1,false,0,false,1,1610
4466310351,100,Fail,true,false,0,false,0,false,0,false,0,false,4,1613
4466310351,200,Win,false,true,1,true,1,true,4,true,1,true,7,1613
4465109968,100,Win,false,true,1,true,1,false,3,true,2,false,8,2101
4465109968,200,Fail,true,false,1,false,0,true,3,false,0,true,4,2101
4462256215,100,Win,true,true,1,false,0,true,3,true,1,true,9,1705
