/accountId,/gameId,/role,/season,/platformId,/champion,/queue,/lane,/timestamp
"plYMY8WnEUsSGji9ZWbH6wNP5PQsQgHMHeQ5YBcRC-ytFO4",4.434130184E9,"SOLO",13.0,"EUW1",517.0,400.0,"TOP",1.583008869418E12
"plYMY8WnEUsSGji9ZWbH6wNP5PQsQgHMHeQ5YBcRC-ytFO4",4.434136416E9,"DUO",13.0,"EUW1",24.0,400.0,"NONE",1.583007580672E12
"plYMY8WnEUsSGji9ZWbH6wNP5PQsQgHMHeQ5YBcRC-ytFO4",4.432347446E9,"SOLO",13.0,"EUW1",10.0,420.0,"TOP",1.582917394629E12
"plYMY8WnEUsSGji9ZWbH6wNP5PQsQgHMHeQ5YBcRC-ytFO4",4.432322656E9,"SOLO",13.0,"EUW1",58.0,420.0,"TOP",1.582915384067E12
"plYMY8WnEUsSGji9ZWbH6wNP5PQsQgHMHeQ5YBcRC-ytFO4",4.432280198E9,"DUO",13.0,"EUW1",58.0,420.0,"NONE",1.582914571353E12
"plYMY8WnEUsSGji9ZWbH6wNP5PQsQgHMHeQ5YBcRC-ytFO4",4.432225404E9,"DUO_SUPPORT",13.0,"EUW1",58.0,420.0,"NONE",1.582912311372E12
"plYMY8WnEUsSGji9ZWbH6wNP5PQsQgHMHeQ5YBcRC-ytFO4",4.432158233E9,"SOLO",13.0,"EUW1",236.0,420.0,"TOP",1.582909398985E12
"plYMY8WnEUsSGji9ZWbH6wNP5PQsQgHMHeQ5YBcRC-ytFO4",4.432165794E9,"DUO",13.0,"EUW1",58.0,420.0,"NONE",1.582908434038E12
"plYMY8WnEUsSGji9ZWbH6wNP5PQsQgHMHeQ5YBcRC-ytFO4",4.432088951E9,"SOLO",13.0,"EUW1",10.0,400.0,"TOP",1.582905518831E12
"plYMY8WnEUsSGji9ZWbH6wNP5PQsQgHMHeQ5YBcRC-ytFO4",4.431186691E9,"DUO",13.0,"EUW1",58.0,420.0,"NONE",1.582845255011E12
"plYMY8WnEUsSGji9ZWbH6wNP5PQsQgHMHeQ5YBcRC-ytFO4",4.431123396E9,"DUO_CARRY",13.0,"EUW1",236.0,400.0,"BOTTOM",1.582840262581E12
"plYMY8WnEUsSGji9ZWbH6wNP5PQsQgHMHeQ5YBcRC-ytFO4",4.430467869E9,"SOLO",13.0,"EUW1",39.0,400.0,"TOP",1.582813723759E12
"plYMY8WnEUsSGji9ZWbH6wNP5PQsQgHMHeQ5YBcRC-ytFO4",4.430050669E9,"DUO",13.0,"EUW1",24.0,420.0,"BOTTOM",1.582757658984E12
"plYMY8WnEUsSGji9ZWbH6wNP5PQsQgHMHeQ5YBcRC-ytFO4",4.429955507E9,"DUO",13.0,"EUW1",58.0,420.0,"TOP",1.582755541821E12
"plYMY8WnEUsSGji9ZWbH6wNP5PQsQgHMHeQ5YBcRC-ytFO4",4.429936352E9,"SOLO",13.0,"EUW1",58.0,420.0,"TOP",1.58275260007E12
"plYMY8WnEUsSGji9ZWbH6wNP5PQsQgHMHeQ5YBcRC-ytFO4",4.429857884E9,"SOLO",13.0,"EUW1",236.0,420.0,"TOP",1.582749840156E12
"plYMY8WnEUsSGji9ZWbH6wNP5PQsQgHMHeQ5YBcRC-ytFO4",4.429793521E9,"SOLO",13.0,"EUW1",58.0,420.0,"TOP",1.582748280068E12
"plYMY8WnEUsSGji9ZWbH6wNP5PQsQgHMHeQ5YBcRC-ytFO4",4.429744669E9,"NONE",13.0,"EUW1",10.0,400.0,"JUNGLE",1.582745441236E12
"plYMY8WnEUsSGji9ZWbH6wNP5PQsQgHMHeQ5YBcRC-ytFO4",4.42962201E9,"DUO",13.0,"EUW1",236.0,400.0,"NONE",1.582741198144E12
"plYMY8WnEUsSGji9ZWbH6wNP5PQsQgHMHeQ5YBcRC-ytFO4",4.429432449E9,"NONE",13.0,"EUW1",64.0,400.0,"JUNGLE",1.582730385997E12
"plYMY8WnEUsSGji9ZWbH6wNP5PQsQgHMHeQ5YBcRC-ytFO4",4.429326311E9,"SOLO",13.0,"EUW1",10.0,400.0,"TOP",1.582727795422E12
"plYMY8WnEUsSGji9ZWbH6wNP5PQsQgHMHeQ5YBcRC-ytFO4",4.428013497E9,"DUO_SUPPORT",13.0,"EUW1",35.0,450.0,"MID",1.582649913398E12
"plYMY8WnEUsSGji9ZWbH6wNP5PQsQgHMHeQ5YBcRC-ytFO4",4.427437434E9,"SOLO",13.0,"EUW1",58.0,450.0,"TOP",1.582638860403E12
"plYMY8WnEUsSGji9ZWbH6wNP5PQsQgHMHeQ5YBcRC-ytFO4",4.427433693E9,"SOLO",13.0,"EUW1",236.0,420.0,"TOP",1.582637094566E12
"plYMY8WnEUsSGji9ZWbH6wNP5PQsQgHMHeQ5YBcRC-ytFO4",4.427367775E9,"SOLO",13.0,"EUW1",10.0,420.0,"TOP",1.582634632343E12
"plYMY8WnEUsSGji9ZWbH6wNP5PQsQgHMHeQ5YBcRC-ytFO4",4.427356074E9,"DUO_SUPPORT",13.0,"EUW1",429.0,450.0,"NONE",1.582633267732E12
"plYMY8WnEUsSGji9ZWbH6wNP5PQsQgHMHeQ5YBcRC-ytFO4",4.426929691E9,"DUO",13.0,"EUW1",236.0,450.0,"MID",1.58258346805E12
"plYMY8WnEUsSGji9ZWbH6wNP5PQsQgHMHeQ5YBcRC-ytFO4",4.426955657E9,"DUO_SUPPORT",13.0,"EUW1",99.0,450.0,"NONE",1.582582060559E12
"plYMY8WnEUsSGji9ZWbH6wNP5PQsQgHMHeQ5YBcRC-ytFO4",4.426685139E9,"SOLO",13.0,"EUW1",8.0,400.0,"TOP",1.582572905804E12
"plYMY8WnEUsSGji9ZWbH6wNP5PQsQgHMHeQ5YBcRC-ytFO4",4.426488251E9,"SOLO",13.0,"EUW1",10.0,420.0,"TOP",1.582564099784E12
"plYMY8WnEUsSGji9ZWbH6wNP5PQsQgHMHeQ5YBcRC-ytFO4",4.426454023E9,"NONE",13.0,"EUW1",236.0,420.0,"JUNGLE",1.582562439751E12
"plYMY8WnEUsSGji9ZWbH6wNP5PQsQgHMHeQ5YBcRC-ytFO4",4.426350301E9,"NONE",13.0,"EUW1",10.0,420.0,"JUNGLE",1.58256073238E12
"plYMY8WnEUsSGji9ZWbH6wNP5PQsQgHMHeQ5YBcRC-ytFO4",4.423348525E9,"SOLO",13.0,"EUW1",24.0,420.0,"TOP",1.582383860435E12
"plYMY8WnEUsSGji9ZWbH6wNP5PQsQgHMHeQ5YBcRC-ytFO4",4.423393723E9,"DUO_SUPPORT",13.0,"EUW1",236.0,420.0,"NONE",1.582382313369E12
"plYMY8WnEUsSGji9ZWbH6wNP5PQsQgHMHeQ5YBcRC-ytFO4",4.423275777E9,"SOLO",13.0,"EUW1",875.0,420.0,"TOP",1.582379321573E12
"plYMY8WnEUsSGji9ZWbH6wNP5PQsQgHMHeQ5YBcRC-ytFO4",4.423145387E9,"SOLO",13.0,"EUW1",58.0,420.0,"TOP",1.582371084606E12
"plYMY8WnEUsSGji9ZWbH6wNP5PQsQgHMHeQ5YBcRC-ytFO4",4.423151583E9,"SOLO",13.0,"EUW1",236.0,400.0,"TOP",1.582369271243E12
"plYMY8WnEUsSGji9ZWbH6wNP5PQsQgHMHeQ5YBcRC-ytFO4",4.422156296E9,"SOLO",13.0,"EUW1",24.0,420.0,"TOP",1.582308839304E12
"plYMY8WnEUsSGji9ZWbH6wNP5PQsQgHMHeQ5YBcRC-ytFO4",4.4220703E9,"SOLO",13.0,"EUW1",58.0,420.0,"TOP",1.582306507986E12
"plYMY8WnEUsSGji9ZWbH6wNP5PQsQgHMHeQ5YBcRC-ytFO4",4.422104786E9,"SOLO",13.0,"EUW1",58.0,400.0,"TOP",1.58230427024E12
"plYMY8WnEUsSGji9ZWbH6wNP5PQsQgHMHeQ5YBcRC-ytFO4",4.419685338E9,"DUO_SUPPORT",13.0,"EUW1",875.0,450.0,"NONE",1.582148982913E12
"plYMY8WnEUsSGji9ZWbH6wNP5PQsQgHMHeQ5YBcRC-ytFO4",4.419701006E9,"DUO_SUPPORT",13.0,"EUW1",96.0,450.0,"TOP",1.582147534502E12
