matchID,participantID,accountID,originalRegion
4449853081,9,NzD_dx6-01d7173QyMA86BYxKGl1WyC7DCu7-4h44p2kZYg,TR1
4449853081,10,HQbCrsbHm2ppwr1tgUX6zJstc-95R_yRcZkiUAEIV_9m3Q,EUW1
4449815427,1,07YXxglkJgZN-TQ-dISJtucUa8ua7hRyWHe8ckqCd8qfcYw,EUW1
4449815427,2,vzYPddHcJvtswOljG38wCC2E0EFJgycPWMLL91CWfBXkk4hpQCG4_ZY2,EUW1
4449815427,3,_bCd84iNeKpSOTF0gpiJoiFPg7V9E-RuK8EQnl0p0JFCqw,EUW1
4449815427,4,NzD_dx6-01d7173QyMA86BYxKGl1WyC7DCu7-4h44p2kZYg,TR1
4449815427,5,uSJ36pFw4lQ6FHS6KGWk3tWuac7PywsFoZZuWQGgQKJ5qAM,EUW1
4449815427,6,hY9RUKLmKrhilV5pVO3_IzUXIVog9_Q4vquM12WrvJTdjSk,EUN1
4449815427,7,SsEB9uCLsfKSVo3seUmSpQMngQrtNCKCyS_XxCduD6fbdNhmfRmkerS9,EUW1
4449815427,8,8Aqa_Cfs5lGGPr3NntrYC8ekvVibgTOxkYfC4kG1pM52OA,EUW1
4449815427,9,A_QlvJsNEZ6W3xCMuymq71qtPC8JcJkYXVLc0IrAbT_mGw,EUW1
4449815427,10,O6CLwVGUWBClu1dVygj_32wzUTN-ruC7k_gVjyk9REXiXg,EUW1
4449180435,1,9GsaQnmpy-ErSt-hqB-J5Et7Amk182YChEFCqxaAd60X3w,EUW1
4449180435,2,7JcauSZZinxqPr9p4mZn2ASG7U4oJfOjNpOl-xwjIqggYw,EUW1
4449180435,3,8sFKAvzQvZF6B4T179eHkxXk18Mzuar6bLdcfTTOp7cPqw,EUW1
4449180435,4,MFM77L6cTgifIUFBt0wwiCU_4fkhIShwOkF5jkvvCdEGC7Q,EUW1
4449180435,5,2JzkTapUEABkAmKzrRelk56UtAguIHCyrRL1ruc9z73KLA,EUW1
4449180435,6,ooRiU344zLdADSPAXFUFOPlce6UgHtVrZ4k8GBSWIA,EUW1
4449180435,7,knxZfc9hlMCOVJ7C_bByvwYR3RQRwSxnawKgCjBBitVr-_o,EUW1
4449180435,8,orLQ9-uHJOR9OqohJkAWUYp8_ZzwCgKqa9w9deg4CKH0IrA,TR1
4449180435,9,NzD_dx6-01d7173QyMA86BYxKGl1WyC7DCu7-4h44p2kZYg,TR1
4449180435,10,twPYIbDPXgqfjCtKUmFxs6ufEpBnf3pJ-TQp9C6lAI3lwQ,EUW1
4449050455,1,QT7ek3OxWghzW81ZlP4LSfjn16hX7XUMmJco-Gya1O9QkJk,TR1
4449050455,2,PaM754sjB92q94FSbcJUdQ1eqjdeoj5uptcJat8WMdUPBA,EUW1
4449050455,3,m7d1hfnlnjVBNO2k9jlZ8aEeH6J0Z7j0N1-73bHlJWppag,EUW1
4449050455,4,W9Su29G0dFvgIPBXv2bILMIvS4qHYmqCpn-86-7cS9Dx2Q,EUW1
4449050455,5,vwqK6emK_t161fMVgwzDKcu7-uPzPIyqPEtLdpyMlj3F1g,EUW1
4449050455,6,w-PWIhTtR8sYUgCr_b-E5mKcYiFxHIvQZiS6siPDmDte73D23nnNUVnc,EUW1
4449050455,7,A0fTllZUXNQ1AINcQ1Ar8Y0U1Ba8w-7BzLHNzOXkXVY-YQ,EUW1
4449050455,8,NzD_dx6-01d7173QyMA86BYxKGl1WyC7DCu7-4h44p2kZYg,TR1
4449050455,9,TIhmZFmoh-wLafhNYwVRTCi-FuoC8ua3QLKqM1MmevEjUDMcOmQiHQXs,EUW1
4449050455,10,WTAq-hM2oXMN5H7diD-z5Q7fLW9a2_NdrJgHUTqQCSRKiBg,EUW1
4449081614,1,dKUUZF0LA2lW2Vu8D0W651Lteqebes4vioCThE9if7xXzQ,EUW1
4449081614,2,sslCMH0MbxtT3Czn2LQJX_8JfGYrDz0CrOBtFMqmjh6jbw,EUW1
4449081614,3,zcjp26zsAsRl4hTtw0X8GVkYh-Y0iV1N9BIXP9c7v12BMQ,EUW1
4449081614,4,6jk7k2vhFL6fhLA8B1SEGkSaNQ4_ziTA2zllQyQ-P07ghPjKndQ-OeJT,EUW1
4449081614,5,CNTWtyjfWSKyoEa3pkhqjYktscyBbgOStmoLxQTYTmJWriA,TR1
4449081614,6,vwqK6emK_t161fMVgwzDKcu7-uPzPIyqPEtLdpyMlj3F1g,EUW1
4449081614,7,NzD_dx6-01d7173QyMA86BYxKGl1WyC7DCu7-4h44p2kZYg,TR1
4449081614,8,Evhb5Zl11OMu3m9hKIz3TXCLQzWFayht1p8QwjgSH6Xxy1w,EUW1
4449081614,9,boLg-qIISNXSEfZm7M3rJ2AS4qMz7PAfS_0ck5Xs8Iwwdw,EUW1
4449081614,10,3Eky4BZvldgUYhiz0InfC58RhcaauckJcWBjvboBhyHo6w,EUW1
4448719996,1,08xMPwyP6welAtMvUiC3KgIKc74jWAyBFKEXUp3o4tL6DeM,EUW1
4448719996,2,P2Z7LWb8CPDmFkYZh_icGnFGoMOPxhgD4tIkjA8A72GUYjdrIQCyIFKk,EUN1
4448719996,3,f7ezBigaMd0KyODNadT37W-wTpN6JnWVCLtmeK5vS4s,EUW1
4448719996,4,tqi_5m33IPLQA07DLR21quC5qZ61KmTvMMZaFpbpBG13Sw,EUW1
4448719996,5,Bi7jxxV7V34XprQVY8y3V8EhujDzpy6NaRzoaBAWGojq,LA1
4448719996,6,NzD_dx6-01d7173QyMA86BYxKGl1WyC7DCu7-4h44p2kZYg,TR1
4448719996,7,9xVk9kDt7khCBNWTa7I2ZLfedqxDhXKaBerBrZKzVYQNTqxjKgB6Mx9u,EUW1
4448719996,8,8xbFniWO3ZBbC0zDHH-3cWlO97GU3IpEOs0b0gd_mdHL_Mw,EUW1
4448719996,9,0DW1SPRvinrjijLfnSuTuydyEkIPpLdZ_GUYyD90CKDZOB0,TR1
4448719996,10,wi2fjulht9kL1WW9xRWP8XQWeQNu4hcIWNFcjw7CRnm_61U,TR1
4448381257,1,1-S4W2PCP0fBcgQdgc0pJVKW3LkVS0O-ZpTTJMH1BcEH-OtW7ewMTJlp,EUW1
4448381257,2,MmrYgApvbCNsJIn8PlD8kGchL-QRgR5SVzr8I_bw_Dkk39CaocArFa_l,EUW1
4448381257,3,EYqiJtI4k-K_kR4lcrA1D0RifqzA3PdZLMX46vgZiEDgVQ,EUW1
4448381257,4,a7P6F8eP29BTGDSGLV265Vv3T1xcZv7o5TesslYKV_T9Sw,EUW1
4448381257,5,WCgD1Q4vfzX3yA0HdOZIssfzNuts1KprpeLbX4VAkqLUsA,EUW1
4448381257,6,iWtATMWlxFC-ia_2Qs03q1HMqWGtyPwJvX7OZCHX150e5pU,EUW1
4448381257,7,2krzdqF8LPlnDcBi7oG_ZOB1YoXEJVKueL56s-Y490XaDWQ,EUW1
4448381257,8,6jk7k2vhFL6fhLA8B1SEGkSaNQ4_ziTA2zllQyQ-P07ghPjKndQ-OeJT,EUW1
4448381257,9,Kv1BzAYunwEPhGBM2DH_xfZ3YkHm1NcxcltTbZyGI343FqeX-6bGHfdd,EUW1
4448381257,10,NzD_dx6-01d7173QyMA86BYxKGl1WyC7DCu7-4h44p2kZYg,TR1
4448316189,1,3bfiXz6zOtkzuBhRrdNYC3MgSunleYALQXU9ti9KPWdkyA,EUN1
4448316189,2,NzD_dx6-01d7173QyMA86BYxKGl1WyC7DCu7-4h44p2kZYg,TR1
4448316189,3,IV-KH9OX8MfgGFB0fFxRrgfSU_3q4MZ4ho2OgUUeVo0YwA,EUW1
4448316189,4,8zninxhWlgZxpcaXOAhCA7hpKlWw8a8XTxqtFykmuc_ok8yzTnuiFSPR,EUW1
4448316189,5,TorZSkxOB9HaHurIHF9QvPV3g6qRI67r2jCkHRzHVBSnVw,EUW1
4448316189,6,szFmtzsocgUywnkvZUDhwZxbrPHSRBykJR7bE8LsYmN-Xf0,EUW1
4448316189,7,rV0I45dXv_TaQLcRrHChrNDMi-CyHB19qU77qYZKpNrnlg,EUW1
4448316189,8,Lht3qmKALt5Rsqzr9zewY03-Ycmiey7uVhX_JmFH7M9MrA,EUN1
4448316189,9,O3hNdI5pyGu0N5eoQm8Bd0BuAGxQuuUxhKI1jC--Yp5t-f0,EUW1
4448316189,10,wraVANDTVpxpSy10cWZvTL52Vcmk0BxenLGuuzsyzSMc0xc,TR1
4447867528,1,XC7GFzfVAcFUDTWnce64gDHPWK5ZxW1iXdfD6zePeZGPeA,EUW1
4447867528,2,gjntQj8CI9qDUARRu_ewIH3RBa_S9sAikEW-egXZCOtIcA_N-hwjukW2,EUW1
4447867528,3,qA3lMu7irYURVzfD-enc35K7JISX8UmJxRbAjusMuk5tTP0,EUW1
4447867528,4,C0DPArnnRIvKPEtN2zftzW7jHinzmP3mt9db-JQ8w87_9bg,EUW1
4447867528,5,TmNrk52mCUX49qxELe7CSHbZczx0kBjn9s5LXJpeweQ,EUW1
4447867528,6,UEMde42USrTwVGKoalQKLYGD_HnxhvHWmTBjbx_vURDxGw,EUW1
4447867528,7,ooRiU344zLdADSPAXFUFOPlce6UgHtVrZ4k8GBSWIA,EUW1
4447867528,8,WT8LkEP6ZMF0kpaF95fkIj9mEnE2W0Kp3ETL_bmHB45EDKM,EUW1
4447867528,9,F21IijjhrKg8LgHABDJsHngCBRSToOYkzZM_ox0qEZCjlw,EUW1
4447867528,10,NzD_dx6-01d7173QyMA86BYxKGl1WyC7DCu7-4h44p2kZYg,TR1
4447620734,1,qDdhhRli1ChDgiL9ksPZlK03bmo3gM5wJYLW2HXHgbT7z1SQsO2LGBy_,EUW1
4447620734,2,Y5hfWTXHYnP2N8Rc30WINweY2KBY-gkEtvonAb1krjzgcmJYH0tgytv4,EUW1
4447620734,3,bK3OnTc1EoWNZnBNpYtW82fFsBNUbh3URJvRPsQ-h4g-dw,EUW1
4447620734,4,orLQ9-uHJOR9OqohJkAWUYp8_ZzwCgKqa9w9deg4CKH0IrA,TR1
4447620734,5,NzD_dx6-01d7173QyMA86BYxKGl1WyC7DCu7-4h44p2kZYg,TR1
4447620734,6,tdkBxVv4-WZi-y4v9TnpxHKSJmGTY0XNrmyfsnKnkyHXOg,EUW1
4447620734,7,EpiKq0dWWB251BF_vMkJxG5JCiQR2jbJEmnt_nkyDSJtraxpEPhfggMK,EUW1
4447620734,8,PxorPhRfDfD1LKjBGBcDuPqIkfKSfln3CWhYw696-cJ7yRI,EUW1
4447620734,9,ENFOz585iS1yF6zMkUA-RRWtBuzEifEsUno-HNHHMVMIYw,EUW1
4447620734,10,mqfPEtlNT35b_d-lPQfn5Inz4AIKjPIkUTQ7XE6giZDy8w,EUW1
4447592869,1,yOQpmYtVC4QOMF68GEcoPA0ZqAZ1CzMJw4JDP22fd9BG5lSl1Bol-Fgv,EUW1
4447592869,2,rI1UQY1sp70U1DeNjMwQ_UumN6cJXPvbGQ9I95vJcyUJ58o,EUW1
4447592869,3,NzD_dx6-01d7173QyMA86BYxKGl1WyC7DCu7-4h44p2kZYg,TR1
4447592869,4,TwZBwJYZPqxKP74tYv2dafPnRne0_mb4wqGge16HK2U92A,EUW1
4447592869,5,roSOribiiEqwyGpL5ZNOuZy3HugyYCOgwBjNOuTTUKa71Q,EUW1
4447592869,6,YweBneAYSrqdzx8jJ5CYt2QGQQN_YxT6METPCeb1L3IYv_w,EUW1
4447592869,7,Lrq53CnLDfd1wJPa1OuvViw5roq6Y_zAbRa1RRQA0B5yl1c,EUW1
4447592869,8,FQcIQjidtLJYQmKYkerTbEddXT7ghTBObC6tLUrz3g3MhA,EUW1
4447592869,9,bdm6-KbgyrS7yH4PFwsUuHOOQMbgih6_95bMrcC9YtV3iiGXVlcpMhPk,EUW1
4447592869,10,XOxCx_bXeq37B3KVaeicG6_BcMHr1gjbgnc_LNRzyolu5Q,EUW1
4447469675,1,NzD_dx6-01d7173QyMA86BYxKGl1WyC7DCu7-4h44p2kZYg,TR1
4447469675,2,1aPe1fCmZ3Mp2d3lhJ9H2A550-GJ9wd_cqhfuLegEFL_Wx8,EUN1
4447469675,3,bdm6-KbgyrS7yH4PFwsUuHOOQMbgih6_95bMrcC9YtV3iiGXVlcpMhPk,EUW1
4447469675,4,Evhb5Zl11OMu3m9hKIz3TXCLQzWFayht1p8QwjgSH6Xxy1w,EUW1
4447469675,5,b5rsLovrjG-eVOKYbAXgAzlT6VOsuL9FIsSpgRBE85S-YQE,EUW1
4447469675,6,ZIVO3MdawBfHd3cjzdMf_eYWn562qLpyzA_m3l9q1_GkeZO_M-vS71Uq,EUW1
4447469675,7,hJeelHF18YOo3c6qXB4YyxMqsTdtTkRK85Dm6znSGI2GRA,EUW1
4447469675,8,vo4O3jbqZ0nYEJmev7v70-d4vB26M2iGSCWfp10ft5cPg0yzDvBIlY8z,EUW1
4447469675,9,agOImdcL0qM6JhaV7-7YkMF24JCqaucmEy5T8aav5wNncA,EUW1
4447469675,10,oepVUlap6PZEIn2nvtfcGbDOcITCTI4qHmY104m1IyDz8U-guxWmREiJ,EUW1
4447428275,1,NzD_dx6-01d7173QyMA86BYxKGl1WyC7DCu7-4h44p2kZYg,TR1
4447428275,2,1aPe1fCmZ3Mp2d3lhJ9H2A550-GJ9wd_cqhfuLegEFL_Wx8,EUN1
4447428275,3,nsR-_UxcrOeA08_l4EFGf8kBLtbwPDzkZDRkakW4r_JGiQ,EUW1
4447428275,4,nWXxQ1mUKFuxe-x4Viti1SG4cYjmW44iMjnGd4jIqSNjqw,EUW1
4447428275,5,oepVUlap6PZEIn2nvtfcGbDOcITCTI4qHmY104m1IyDz8U-guxWmREiJ,EUW1
4447428275,6,NjOKDZivJj_czILRRei6ZROYrYG8KjYr0jv6P87ojwUpaxw,EUW1
4447428275,7,u_UztY7vdRTIjrQoB6OH8PdQU8tPMxJ71UWblS4LGB9p8wg,euw1
4447428275,8,Lht3qmKALt5Rsqzr9zewY03-Ycmiey7uVhX_JmFH7M9MrA,EUN1
4447428275,9,ugbDQESzsbi2CdOqpdV9_yGoh2F42hyn3rGvXHE6OJEEnnchyM5KZP3y,EUW1
4447428275,10,bdMO0jWCF9iqnyaLC01QUrIZW3HpBU_9XygovTIXerG3RvQ,EUW1
4447494376,1,3SAP1QaasvIgpmVmse2jqyJCjTql7GQG1vtCL7fRmAsGKO0,EUW1
4447494376,2,XfQSdRQj5LJj8uOTzRL4WILfWuLlHwOEAu3qjIHqTMcwfg,EUW1
4447494376,3,dvi0t-OvBNuG_LTErps0p5q_XH75thGOjx_4vfR5TlysMA,EUW1
4447494376,4,NzD_dx6-01d7173QyMA86BYxKGl1WyC7DCu7-4h44p2kZYg,TR1
4447494376,5,1aPe1fCmZ3Mp2d3lhJ9H2A550-GJ9wd_cqhfuLegEFL_Wx8,EUN1
4447494376,6,BnZVooPiA7hWtZ-uvPQpkJzOxIf2Y6oi55l1FUNPM8h2bCUfXyke8WKW,EUW1
4447494376,7,gxkgkRTvsHPvmUPnWPlq3gd1hMFLjGOQiVbHKejhOIrBwA3ofz1xBKHG,EUW1
4447494376,8,4Q_IeZRiB3Z4BMmo8p0drnH2TtGTsiKNEXqZ5sJ9EgHxnXntgAXHOe3U,EUW1
4447494376,9,uKjN3PwSKgMiYCZkExYLD13kQfAKqs-j0xMfferMKVR9PA,EUW1
4447494376,10,02KD5O56PM2kELkAnfBeJ76Mur540sqJEM8e1G2Ox-E_kw,EUN1
4447492857,1,jyDsR4nb53h8D2WDaShJQC13l1mi1sFXYIzpzSAdij4HTtU,EUN1
4447492857,2,dvi0t-OvBNuG_LTErps0p5q_XH75thGOjx_4vfR5TlysMA,EUW1
4447492857,3,2NwnaWqjUAaK9hvb2MXthN_22IFQV8KBnzZCH_bRikiTo1Ji13_w7lKG,EUW1
4447492857,4,uKjN3PwSKgMiYCZkExYLD13kQfAKqs-j0xMfferMKVR9PA,EUW1
4447492857,5,02KD5O56PM2kELkAnfBeJ76Mur540sqJEM8e1G2Ox-E_kw,EUN1
4447492857,6,NzD_dx6-01d7173QyMA86BYxKGl1WyC7DCu7-4h44p2kZYg,TR1
4447492857,7,1aPe1fCmZ3Mp2d3lhJ9H2A550-GJ9wd_cqhfuLegEFL_Wx8,EUN1
4447492857,8,-NVd9ldf7L2kCj1F0cMy3Sma-GSCud7fUTcOc5zDhHJ76g,EUW1
4447492857,9,uRi398ALt8o7TvpTuLvnHLGD9aQYcapCTzeq-on-KGqqYA,EUW1
4447492857,10,Ry-bV4ZUWoL64ShMQNU0VvsoeiVLYikkPYtXRl59rMyoPO4,EUN1
4447069199,1,9x6w0VC8V7lS2n46zhG6skCjfKMs992JR8O5rxzNbaAt7aY,EUW1
4447069199,2,YYkYf0qhaq-5_BNSMyxwiDuGLb8vx6it06MnO5eM4Mf9jcE,EUW1
4447069199,3,-Co886Zk0DeVr1JR2YZik0EYWUB_UDskUlFW_ay7_7UA4Q,EUN1
4447069199,4,uk_KXbSh86CiVVcX_SMm5yujNoGJD7sOhd56bT_b7wgyT5w,EUW1
4447069199,5,v-S-hnVcm5k4UAgWVw_3wGnniXMImVSB92x7ZMh6JpKlGiE,EUW1
4447069199,6,RC6wvhiOyY7L4HVCm-N99GduOWa9pNoT6hOXb5_zaY9W7D8,EUW1
4447069199,7,NzD_dx6-01d7173QyMA86BYxKGl1WyC7DCu7-4h44p2kZYg,TR1
4447069199,8,1aPe1fCmZ3Mp2d3lhJ9H2A550-GJ9wd_cqhfuLegEFL_Wx8,EUN1
4447069199,9,GNgqdjGxHbayp62Z1tPjbG5QixmYRCOEZFHSk3ht_wn54Sk,EUW1
4447069199,10,lW8SPOYwRsAl9r76ONkkTfGJ2CCWNdpLeCEZp4w6s6exhA,EUN1
4447101177,1,ZLlQtorbEdcbUHlOpanyUL7Pad3B23UkUsBLEK9KZnURAg,EUW1
4447101177,2,r5_J_PLPpNJvQyVqAEP-qjC0XZU6gRy4E-5-G25E7cLBKLk,EUW1
4447101177,3,4Dfs1Jzd5GWK0Ik8Q75erF6_DKx2QNZbgwAEulM2zCI,NA
4447101177,4,NzD_dx6-01d7173QyMA86BYxKGl1WyC7DCu7-4h44p2kZYg,TR1
4447101177,5,1aPe1fCmZ3Mp2d3lhJ9H2A550-GJ9wd_cqhfuLegEFL_Wx8,EUN1
4447101177,6,VbDJMdukGkFPPf8RThJtu9jf3ZaFCHwIywAPc2iH-L9v8Q,EUW1
4447101177,7,UT8-2Pr2n3AcQDTo-zPMpD23zP5s2yd4_yUc5KQOPlPXoJ4EUEZDeLqU,EUW1
4447101177,8,gfg3bRQSR5Htm1eSu02dqNALLBUO-QdYKI3IcTiokbmvaQ,EUW1
4447101177,9,P-WY4QWSjJLp2ou6F7_0BSDAyLKncEwPtwkLFTWvJo5IJw,EUN1
4447101177,10,O6e4a5J9ZHLo5QEFh3v84SwKqfzEbLYHPKbxb8DljkxUag,EUW1
4447032374,1,LxZft6oQCCneoPnoJcmqeio6Nzt4tgD_xJlSKsWSJk4anpI,EUN1
4447032374,2,Vcr4IfkJaPFzAZB6i7IEpNKfzOVs7Psa9jXZIr8TL2k-pdc,EUW1
4447032374,3,SacPSq8txxVbcANjYdMXVF5N0EXa1GHAJsnEwUfO_3Gu1g,EUW1
4447032374,4,gXXRaumDrOLTi4Mt5tryEjE4KTmHCnDbYS7vM5GX6BUlOz1D-VMf7iqP,EUW1
4447032374,5,ourzFd5u4nHn5s08koijZ60nKioHUu8tdVfDIojKPLSYgw,EUN1
4447032374,6,NzD_dx6-01d7173QyMA86BYxKGl1WyC7DCu7-4h44p2kZYg,TR1
4447032374,7,1aPe1fCmZ3Mp2d3lhJ9H2A550-GJ9wd_cqhfuLegEFL_Wx8,EUN1
4447032374,8,oRrh5M9hPthcRtcg_eBsILTqNqm-AeNIaKNjzF1AkBiH-a8,EUW1
