matchID,accountID,participantID,championId,teamId,spell1,spell2,firstBlood,firstInhib,firstTower,goldEarned,creepKills,kills,deaths,assists,item0,item1,item2,item3,item4,item5,item6,visionScore
4441945894,OfVMEsvq62H89DqHmMMYM2DtZiZ7EqNRQAkdpH4A_-Ot0qTuerX-Dd_W,4,76,100,11,4,false,false,false,10690,26,5,1,11,1414,3100,3020,3174,0,1082,3364,28
4441945894,njzwxr9xaHNOyBHIOcnjGC0ghQ1SPOJWJNKB0HNBJfw35g,5,55,100,14,4,false,false,true,13402,171,13,3,4,3020,3135,2031,3146,2421,3165,3364,25
4441945894,xiMoRDP3E8CfLKKgneVgWW4xer8zzNGOAFVbEuQnvIAcXg,6,79,200,4,14,false,false,false,6498,38,1,4,9,3158,3050,3067,3860,0,1031,3364,54
4441945894,VcLBZ8z_CTRrAjQQB7mtCt8vvRHKdN4gRjdRV-9VrW5ezqU,7,266,200,4,12,false,false,false,9303,163,1,5,5,1055,1055,3071,3111,3812,0,3340,21
4441945894,20VITQtkdhDPhj4phneOY0NWmpYHQWh-wVwzJeS-OIPXrrU,8,131,200,14,4,false,false,false,8908,151,3,5,4,1056,3027,0,3115,3111,0,3364,13
4441945894,ssFR8zHxkfq2e7HUBnRkr3FQ97S9ftQXvacLCNBh5VpSCg,9,145,200,7,4,false,false,false,9152,167,5,6,2,1055,3004,3124,3006,3101,0,3363,14
4441945894,MF8D50DtW7j-jMmtFLahEuZFJ7RRMP6As1fY8F4ITqBm4Vk,10,102,200,4,11,true,false,false,11016,46,5,3,0,3115,3089,3020,2055,1402,0,3364,31
4438628548,y8eZC8O8FJ6PVKkQgHIMlQUqpfvbNJ4fnQ6b4lAVEFup6xQ,1,61,100,4,7,false,false,false,785,7,0,1,0,2033,0,0,0,0,0,3340,0
4438628548,b-irAudp9V2XKvVISHnYDhsztimYFAwecEI5XpIdNbGW6f4,2,91,100,4,11,false,false,false,956,0,0,0,0,1036,2031,2055,1039,0,0,3340,0
4438628548,IO4iLdzLHoXGFh7Kinfk1xflPs2mkRcBzXQwRbrsEB-Yh3lxzFicU0I2,3,53,100,4,14,false,false,false,906,3,0,0,1,3854,2003,2010,0,0,0,3340,1
4438628548,fjJPex4mwB1eLRvrfK-QFLVSn41XZqsQj5bsrtXP2IxXaNA,4,236,100,4,7,true,false,false,1231,7,1,1,0,1055,1001,0,2003,0,0,3340,0
4438628548,dT7SNv8hzQDO7x6HsENZ8c_vJuZpgbYRIJn99-XhK2OZMK8,5,31,100,12,4,false,false,false,666,0,0,0,0,2010,0,0,0,0,0,0,0
4438628548,xYkgNlxNy6u2WDokKhS6ZBUSGu_GZnf-ic5jKMX83Er50uA,6,516,200,4,14,false,false,false,1073,5,1,0,0,2003,3854,0,0,0,0,3340,1
4438628548,Fi1H3lFLwosB7SwS8l8umW0aFwhAeDwqg8mnQmEk7uz-CBS0jp7_7NrT,7,81,200,4,3,false,false,false,852,5,0,1,1,1055,1004,0,0,0,0,3340,1
4438628548,Z2l1Q5kUHB1M-4kyX6jybmZFGXi_JH9bAwqyoNsUbg63efWDB_g89mU0,8,164,200,4,12,false,false,false,971,15,0,0,0,1055,2003,2010,0,0,0,3340,1
4438628548,20VITQtkdhDPhj4phneOY0NWmpYHQWh-wVwzJeS-OIPXrrU,9,134,200,12,4,false,false,false,1071,15,0,0,1,1056,2003,0,0,0,0,3340,0
4438628548,pIHyvHp_7Zjp3JS8RDY8ycluen9RGaG0dbvF7QWox-YmuF5ThxLavNVU,10,154,200,4,11,false,false,false,1236,0,1,0,0,1039,2031,0,0,0,0,3364,1
4434308456,axyENQcGtghoDG_5dD8QzpiCKKvoK5MriDw8lxGbXrtFDx9iL2KwDizQ,1,81,100,4,7,false,false,false,16482,220,13,8,12,1055,3155,3153,3158,3078,3042,3363,36
4434308456,Nhe5tiOT86FmdYgaoLsur6_7lX9278SgK7x-XaIjBKvhuc4,2,350,100,3,14,false,false,false,10077,12,2,2,26,3853,3222,3174,3504,1052,0,3364,47
4434308456,5-beGF0lwFdiXTkmvsPTo8nda-kUnDp_0KqR91QnXMFvEQ,3,105,100,4,14,false,false,false,9982,142,4,10,5,0,2421,3152,3020,3135,3108,3340,28
4434308456,jZsTqjWbIdbOcc1zL6nICpDmK2LOmER3BFEQvOwaDL-kdC4,4,79,100,4,11,false,false,false,12346,37,7,2,17,1058,3158,3157,3165,2055,1402,3364,51
4434308456,t39i0zEZsQ2rRDEQ2KtZsvwm2up9ZcAyDmkvUGzuI0j-NjM5fbQ_Nrz8,5,122,100,4,6,true,true,true,16274,239,13,2,5,3065,3053,0,3194,3111,3078,3340,38
4434308456,20VITQtkdhDPhj4phneOY0NWmpYHQWh-wVwzJeS-OIPXrrU,6,84,200,12,4,false,false,false,12264,199,9,4,5,3165,3146,3386,0,3020,0,3364,15
4434308456,7hk0Saub4hMg-5O1mkiBaOsFWUU3Sig28IRt97s_W8HPw3M,7,29,200,7,4,false,false,false,10646,135,6,11,12,3134,3389,3123,3147,3006,1037,3363,23
4434308456,5iE4vuq7QOo10VTOTnWq-YkL4DxDTThyS3_qEmYT5dKvCE8nMC5avgz0,8,117,200,14,4,false,false,false,10017,32,4,8,17,3853,3382,3050,3504,3117,3067,3364,83
4434308456,OgjxHeczCg7pvRE2nj6iipQ4dRDdGicjBYEsFJ_8Pj3EAB0,9,516,200,4,12,false,false,false,9254,207,0,8,3,3111,3067,3379,3373,1011,1054,3340,26
4434308456,Ff9cymrpzOW1XqWdJpRyZWXmqzDyhn2pSuEfi2YNNb298aDjd6dlMf3s,10,113,200,4,11,false,false,false,11316,46,5,8,7,3083,3193,2055,1401,3111,3105,3364,36
4433402009,ZkoGJ4tNlPLZzxZeNNK4YQAdDCHfU4g2_vCrdFkrXeaX2o0,1,412,100,14,4,false,false,false,9056,30,4,10,14,3117,3193,3109,2055,3857,3107,3364,58
4433402009,8puE6mYLlAbphfmAUmY-tC1FRxLpkTQ1P8pxcIAj_NUBgA,2,245,100,4,11,false,false,false,10827,48,1,9,8,2055,3152,3157,1402,1052,3111,3364,36
4433402009,HNKm0TFIzDJn8JqFgjmywvwz5lKr1Hde84LG2nC1FBbBr8U,3,164,100,4,14,false,false,false,11701,184,4,6,6,3074,3078,1037,3052,3111,1028,3340,11
4433402009,JvXOtDewOaIR7C8kB-EHHTU9hvHpGcp_1Gzyayy-u0uiqg,4,157,100,4,14,false,false,true,15989,253,11,7,3,3053,3087,3031,3006,3072,1053,3363,14
4433402009,e2Q8CbR8ObBFCSNsdJawHsyhr9-yBNU_sm8AJsY6xKnmsak,5,21,100,4,7,true,true,false,13492,198,6,10,9,3086,3031,3047,3508,3036,1042,3363,27
4433402009,nkh8yrhwDNXmQkoN_hlyvNWmJzJgpzORvKfdBFc2Du70BpA,6,235,200,4,7,false,false,false,11222,31,4,7,28,3864,3004,3147,3179,3009,3134,3363,41
4433402009,HAqEzOMZlGJNTWUhfzzl7CIMd4-OHakCXz1fafGW-ypFzw,7,875,200,14,4,false,false,false,17700,199,19,5,12,3078,1054,3047,3053,3075,3812,3340,25
4433402009,DXU5p8JX4b0VePbyb1-NKMA4KHg4jsU5_U9n8SkwKnGtrw,8,154,200,4,11,false,false,false,12887,73,4,5,12,3143,1028,1401,3083,3047,3075,3364,11
4433402009,20VITQtkdhDPhj4phneOY0NWmpYHQWh-wVwzJeS-OIPXrrU,9,84,200,14,4,false,false,false,11168,140,8,7,10,0,3146,3157,3020,3916,0,3363,19
4433402009,weW3-mWwIAJ5ye_kAkzGUt8aI9DPaXyB7dL8NbDodJ_T4Po,10,83,200,4,12,false,false,false,16554,281,7,3,8,3078,3133,3143,3053,3047,1053,3340,9
4433016558,SOoor6R6VrNtBsN5ooD_J0JZACo5471AuHasN2rLLvPuRw,1,24,100,4,11,false,false,false,7343,18,3,3,5,0,3101,3047,3044,1413,2031,3364,12
4433016558,a1hcRmZRIO5EpMoOrca5wmhgmkYqlkaMzOESSQp-ZKRm4Q,2,235,100,4,7,false,false,false,6217,20,2,8,5,3009,3864,2424,3179,3123,1037,3364,62
4433016558,LXybBT8-rSOH9SLOLWaenc8vd3Bn38ITz_nNHA0_MHs9uZo,3,127,100,4,14,false,false,false,7741,157,2,4,5,3165,3027,2055,3020,1082,0,3340,10
4433016558,J7nlUsHvpmMjd1UOfEuRjGV09I3zXwu-3cN3ZTLBlwwnig,4,45,100,4,12,false,false,false,8692,152,4,7,5,1056,3030,3905,1026,3020,1052,3363,27
4433016558,6xIT-atmbjMXt_319p-qpeh_C2HXztwky6CAoEAJjMxdIOqRy3RBXUi3,5,92,100,4,14,false,false,false,8342,161,4,4,4,3133,1053,1055,3047,3071,1037,3340,12
4433016558,nqs6wn42plbFDEdTMBKG0cgqg5I8ZTVQhNwarWXjHuReArw,6,51,200,7,4,true,false,false,10547,162,8,5,7,1055,3140,3006,3031,3094,1053,3363,10
4433016558,20VITQtkdhDPhj4phneOY0NWmpYHQWh-wVwzJeS-OIPXrrU,7,517,200,12,4,false,false,false,10192,155,5,1,6,3285,3152,3211,3111,0,0,3364,15
4433016558,lfR5znKgy77WTBXpkaKgedPvIgrovAJvVgOnMcOmc3mtD9k,8,23,200,6,4,false,false,false,10368,192,3,4,4,1055,3006,3508,3031,1042,1042,3340,15
4433016558,x3yL9pcsYPh9-e9J6kwHs4jhpKbOVuAKeflgDNME4GMkTQ,9,53,200,4,14,false,false,false,7491,21,5,1,12,3855,3800,3050,2055,0,3117,3364,34
4433016558,-19Tcqt-OjS2JOzf-pDd-jEVCb6omJvsPeQEJKvpE7vu_Uv-NUKBHpWO,10,36,200,4,11,false,false,false,10042,26,5,4,7,1413,3111,2055,3742,3211,1011,3364,25
4429281375,s6sryYQ-MPRyYsUSP8E-KCqzDffXGIiLqSfVzkIpf5xudrA,1,8,100,4,12,false,false,true,9324,224,2,3,2,3907,3089,1082,3108,3158,0,3340,14
4429281375,xDYx4Totri3Eds3WKM9Ikmlmiz6i32E0xqvbJH_VlK79dw,2,89,100,14,4,true,false,false,7185,31,4,3,2,3193,3860,3117,3109,1029,0,3364,48
4429281375,8FNF4d_KD1P2pVBQwEtUyijVh9JxslrhLN5VSJdBE5SfwtUj8AlATG8A,3,64,100,4,11,false,false,false,7214,23,1,8,6,3052,1400,3047,2055,1011,1028,3340,17
4429281375,6I0qa3bazfvQJ3pVU-ckoLo_ntXKTvbOa6LV333WjoD2gnerj5HpuwZh,4,21,100,4,7,false,false,false,9629,186,2,4,4,1055,1055,3508,3047,3031,0,3363,13
4429281375,20VITQtkdhDPhj4phneOY0NWmpYHQWh-wVwzJeS-OIPXrrU,5,246,100,14,4,false,false,false,9831,178,5,4,4,3142,3077,2033,3147,3117,0,3364,20
4429281375,7gl3X_2ZqmE2XZmI3o995d8SqFFJZyIuh2uEK6pTA01AsA,6,432,200,14,4,false,false,false,8140,22,4,4,7,3853,0,3742,2015,1042,3117,3364,79
4429281375,pWgQLsmGSH6DbmKhJcdXbdsfk1s5BC4l0bbGlv2arT6Aa3I,7,7,200,4,14,false,false,false,11374,201,6,4,4,3386,2033,1026,3020,3285,1082,3364,18
4429281375,QW69HYF1_sqZ41JIypHtD9uOnuPb6an3JkLOQq3axi5Wtw,8,523,200,4,1,false,false,false,10863,201,3,4,6,1055,3508,3006,1038,1055,3085,3363,12
4429281375,G19DDsETCeUGsQW9SAMmV-304lU-yYvn_HA67gn_pDceSb0,9,516,200,4,12,false,false,false,10690,202,4,1,5,2031,3379,3373,3047,1011,3067,3340,17
4429281375,X8xmL48IZMTmr8ItU5la8RHJ-1QHKMJ5F7GdBmF57ePI3JY1H_SNJxi2,10,107,200,11,4,false,true,false,11575,17,5,1,8,3035,3077,3147,3814,3047,3123,3364,31
4425313274,6_wmI4YLAbo7slie_cR91IyDSN5sU_dw7zn7zWHb6KE4TQ,1,421,100,11,4,false,false,false,11642,24,8,5,6,1412,3071,2055,3156,1028,3111,3364,35
4425313274,S40Jx4eZ2xa7XbnHvynCNWozMy2i84h6hjcRNNl_D0Pdcw,2,201,100,4,14,false,false,false,6275,24,0,6,11,3860,3111,3190,2031,3801,2055,3364,56
4425313274,5jijqZT_sj3GwNOqK-bc0BJx9mOoC1RqIltl-CdJuNwE3Q,3,142,100,14,4,true,false,false,8951,157,5,6,2,3020,1082,2033,3285,3089,0,3363,23
4425313274,6I0qa3bazfvQJ3pVU-ckoLo_ntXKTvbOa6LV333WjoD2gnerj5HpuwZh,4,21,100,4,7,false,false,false,12888,197,9,7,5,1055,3508,3006,3094,3031,3155,3363,7
4425313274,20VITQtkdhDPhj4phneOY0NWmpYHQWh-wVwzJeS-OIPXrrU,5,164,100,12,4,false,false,false,8115,179,1,6,1,1033,3077,2033,3078,3111,1036,3340,17
4425313274,n_nLE9Op_ofdAMcijt7lhlqhnvtiwmjagr0l68o56Tp36lY,6,516,200,12,4,false,false,false,13104,218,8,1,8,1033,3379,3373,3083,3047,3105,3340,17
4425313274,ObzSGLAEVkYp2pLj2vTeXZuM8xloqYQXt4wlZTaHKo1K6w,7,203,200,4,11,false,false,true,11322,16,6,10,9,3380,3006,3086,1412,1042,1042,3340,43
4425313274,MpFkTQfKN-GWUSAjEKWLZROspv_8Y-ivKuAd59C2LrEWRQ,8,131,200,12,4,false,false,false,11408,184,5,8,5,3374,3101,2033,3020,1082,3285,3363,16
4425313274,3RZyCNXrMWvX8oLzZgmeNjP2kAZiHRNDl6gZ8oDg7IrpRQ,9,25,200,14,4,false,false,false,9334,40,2,2,22,3386,3190,3853,2055,3117,3108,3364,79
4425313274,DMfS97Ofg2SimK_q9Fd4cWjcK25UNjHyI1nEZ1um8_j03M0,10,74,200,4,12,false,true,false,14214,199,9,2,14,3089,3165,3390,3020,1082,1026,3363,28
4422341358,VmRbaJX3a7Nrhh41PK3EBtArMQFqAJqbU9xJTGntg_rfICQ,1,23,100,4,6,false,false,false,10964,189,0,7,7,1055,3508,3101,3006,3031,1043,3340,17
4422341358,O7kZCga-MIi_wQQ1yL760lgjpPI6OCwrn_BIuCwb3Ig,2,154,100,11,4,false,false,false,11286,55,4,6,10,3067,1401,3065,3083,1029,3047,3340,35
4422341358,SWcvbftuH-3DKVo2e9uCS7WuDTr7PVho5o3lW9GcNbRZ_fI,3,145,100,7,4,false,false,false,17757,208,16,6,5,3124,3115,3042,3006,3046,3031,3363,15
4422341358,WBvCygz8JnMhLfbms4TcJNSZc3eQiWumVQmEBRr1gh-siKw,4,39,100,4,14,true,false,false,14770,277,8,8,8,2421,3812,3077,3047,3053,3078,3363,29
4422341358,Wg0kZbo2uGZl7sX6VngE-AFSmuXcc58U6HNqTvih3gU_qwA,5,40,100,4,14,false,false,false,9077,27,2,3,15,3853,3504,3801,3117,3174,3114,3364,103
4422341358,20VITQtkdhDPhj4phneOY0NWmpYHQWh-wVwzJeS-OIPXrrU,6,69,200,12,4,false,true,false,17069,253,12,3,7,2421,3165,3040,3191,3151,3089,3363,31
4422341358,42wWidqEyNCVU4dwK9lza3uwee8ykQJkYyFccsCY-c3PYg,7,126,200,11,4,false,false,false,13402,50,3,9,14,1400,3814,3047,1038,2421,3142,3364,78
4422341358,906d4c8NwNSS59KWaRG27d7frOV3UGtXkV0W65-ReKpymA,8,497,200,14,4,false,false,false,9216,31,1,5,19,3114,2065,3107,3860,3109,3117,3364,67
4422341358,KvJRDSI5W7RKK3YVxjI68WAgzlgZiUCj8pzz96d6fbHFGA,9,67,200,4,7,false,false,false,15044,211,8,6,6,3124,3046,2421,3153,1038,3006,3363,39
4422341358,iJzNWPeheodk2Rbcc_ZQ7VgJiFeFlmgJsyrIlEsq0NBmI7Q,10,122,200,4,12,false,false,true,16895,254,6,7,10,3075,3053,3047,3742,3071,1057,3340,32
4417742967,9Dd6tVwOKVRM2q7XF6UuHh-hd_K_FiPIGOnrfQBk7WtztMc,1,64,100,4,11,false,false,false,8440,30,3,4,2,2055,3077,3071,0,3111,1412,3340,16
4417742967,WjL5DkUZsEvRjqA4kMRPxUgmBs5zYlIH-WSNFfhh1cnvng,2,245,100,4,12,false,false,false,7297,152,1,7,3,3111,1026,2031,3152,1082,3057,3340,17
4417742967,5FsIBt37G-mB-lXBxD4ls6GCuc01_3n9vvRk5Oy-AUnv89IU4-2qsJ1A,3,98,100,4,12,false,false,false,8141,163,2,3,0,2055,3111,3748,1054,3211,1033,3340,16
4417742967,wBuSPJKXfKvm7kbtSHArIXYTAH_LsUA-Cex7uh6Rilfg-A,4,201,100,4,14,false,false,false,4965,29,0,7,3,2055,2031,3857,3111,1033,3109,3364,48
4417742967,qk6eYzWSCOgtqLoBK7ryzBKb6Z9rn3JGVWTE2K-WL9M6qns,5,21,100,7,4,false,false,false,8596,223,0,4,3,3508,1033,3006,1038,1055,1055,3363,26
