/gameId,/role,/season,/platformId,/champion,/queue,/lane,/timestamp
4.454345048E9,"DUO_SUPPORT",13.0,"EUW1",350.0,420.0,"BOTTOM",1.584205015014E12
4.454188445E9,"DUO_SUPPORT",13.0,"EUW1",235.0,420.0,"BOTTOM",1.58420294936E12
4.453421486E9,"DUO_SUPPORT",13.0,"EUW1",136.0,450.0,"MID",1.58418256376E12
4.453298653E9,"DUO_SUPPORT",13.0,"EUW1",80.0,450.0,"NONE",1.584180741928E12
4.452669991E9,"DUO_SUPPORT",13.0,"EUW1",117.0,450.0,"MID",1.584131703861E12
4.452399105E9,"DUO_SUPPORT",13.0,"EUW1",350.0,440.0,"BOTTOM",1.584122048139E12
4.45135823E9,"DUO_SUPPORT",13.0,"EUW1",68.0,450.0,"NONE",1.584051893479E12
4.451433509E9,"DUO_SUPPORT",13.0,"EUW1",51.0,450.0,"NONE",1.584050439354E12
4.451064312E9,"SOLO",13.0,"EUW1",12.0,420.0,"BOTTOM",1.58404743799E12
4.450570417E9,"DUO_SUPPORT",13.0,"EUW1",517.0,450.0,"NONE",1.584029346993E12
4.450442525E9,"DUO_SUPPORT",13.0,"EUW1",350.0,420.0,"NONE",1.584021552362E12
4.4503369E9,"DUO_SUPPORT",13.0,"EUW1",40.0,420.0,"BOTTOM",1.58401834262E12
4.449751644E9,"DUO_SUPPORT",13.0,"EUW1",350.0,420.0,"BOTTOM",1.58395618568E12
4.449594807E9,"NONE",13.0,"EUW1",20.0,420.0,"JUNGLE",1.58395367982E12
4.449551422E9,"DUO_SUPPORT",13.0,"EUW1",350.0,420.0,"BOTTOM",1.58394890622E12
4.449361814E9,"DUO_SUPPORT",13.0,"EUW1",350.0,420.0,"BOTTOM",1.583940913132E12
4.44824746E9,"DUO_SUPPORT",13.0,"EUW1",350.0,420.0,"BOTTOM",1.583876170201E12
4.448311385E9,"DUO_SUPPORT",13.0,"EUW1",12.0,420.0,"NONE",1.58387456497E12
4.448183048E9,"DUO_SUPPORT",13.0,"EUW1",350.0,420.0,"BOTTOM",1.583871570362E12
4.447764586E9,"DUO_SUPPORT",13.0,"EUW1",350.0,420.0,"NONE",1.583853468691E12
4.447658977E9,"DUO_SUPPORT",13.0,"EUW1",43.0,420.0,"BOTTOM",1.583850593224E12
4.447615518E9,"DUO_CARRY",13.0,"EUW1",21.0,420.0,"BOTTOM",1.583848474401E12
4.447520283E9,"DUO_SUPPORT",13.0,"EUW1",497.0,420.0,"BOTTOM",1.583844986496E12
4.447594891E9,"DUO_CARRY",13.0,"EUW1",115.0,420.0,"BOTTOM",1.583842441386E12
4.446841346E9,"DUO_SUPPORT",13.0,"EUW1",350.0,420.0,"BOTTOM",1.5837777684E12
4.446695869E9,"DUO_SUPPORT",13.0,"EUW1",43.0,420.0,"BOTTOM",1.58377544435E12
4.446475936E9,"DUO_SUPPORT",13.0,"EUW1",350.0,420.0,"BOTTOM",1.583771356394E12
4.445643204E9,"DUO_SUPPORT",13.0,"EUW1",497.0,420.0,"BOTTOM",1.58370441023E12
4.445535213E9,"DUO_SUPPORT",13.0,"EUW1",350.0,420.0,"MID",1.583701420525E12
4.445314297E9,"DUO",13.0,"EUW1",74.0,450.0,"NONE",1.583691309129E12
4.445239907E9,"DUO_SUPPORT",13.0,"EUW1",102.0,450.0,"NONE",1.583689930294E12
4.44515832E9,"DUO_SUPPORT",13.0,"EUW1",350.0,420.0,"BOTTOM",1.583686277682E12
4.444765381E9,"SOLO",13.0,"EUW1",350.0,420.0,"BOTTOM",1.583670585687E12
4.444234562E9,"DUO_SUPPORT",13.0,"EUW1",51.0,450.0,"TOP",1.583618614527E12
4.444174869E9,"DUO_SUPPORT",13.0,"EUW1",106.0,450.0,"NONE",1.583615484657E12
4.444044424E9,"DUO_SUPPORT",13.0,"EUW1",432.0,440.0,"MID",1.583611685644E12
4.444000848E9,"DUO_SUPPORT",13.0,"EUW1",350.0,440.0,"BOTTOM",1.583610063706E12
4.443627446E9,"DUO_SUPPORT",13.0,"EUW1",117.0,450.0,"NONE",1.583608690061E12
4.443624315E9,"DUO_SUPPORT",13.0,"EUW1",112.0,450.0,"NONE",1.583607429041E12
4.443681095E9,"DUO_SUPPORT",13.0,"EUW1",202.0,450.0,"NONE",1.583606361595E12
4.443450934E9,"NONE",13.0,"EUW1",113.0,420.0,"JUNGLE",1.58359866998E12
4.443208327E9,"NONE",13.0,"EUW1",30.0,420.0,"JUNGLE",1.583593606188E12
4.443223371E9,"DUO_SUPPORT",13.0,"EUW1",350.0,420.0,"NONE",1.583591842721E12
4.443014045E9,"DUO_SUPPORT",13.0,"EUW1",350.0,420.0,"BOTTOM",1.583583470115E12
4.44300794E9,"DUO_SUPPORT",13.0,"EUW1",350.0,420.0,"BOTTOM",1.583580998091E12
4.442632662E9,"DUO",13.0,"EUW1",516.0,420.0,"MID",1.583535292928E12
4.4422012E9,"DUO_SUPPORT",13.0,"EUW1",350.0,420.0,"BOTTOM",1.583520155526E12
4.442116963E9,"DUO_SUPPORT",13.0,"EUW1",350.0,420.0,"BOTTOM",1.583518465473E12
4.442141183E9,"DUO_SUPPORT",13.0,"EUW1",350.0,420.0,"BOTTOM",1.583516425535E12
4.442086578E9,"NONE",13.0,"EUW1",113.0,420.0,"JUNGLE",1.583514702763E12
4.439901473E9,"DUO_SUPPORT",13.0,"EUW1",350.0,420.0,"NONE",1.583360604624E12
4.439830742E9,"SOLO",13.0,"EUW1",115.0,420.0,"MID",1.583356552815E12
4.439583578E9,"DUO_CARRY",13.0,"EUW1",523.0,420.0,"BOTTOM",1.583347016832E12
4.439447739E9,"DUO_SUPPORT",13.0,"EUW1",350.0,420.0,"BOTTOM",1.583344672655E12
4.438473838E9,"DUO",13.0,"EUW1",30.0,450.0,"TOP",1.583282564785E12
4.438391214E9,"SOLO",13.0,"EUW1",115.0,420.0,"MID",1.583274923611E12
4.438315235E9,"SOLO",13.0,"EUW1",350.0,420.0,"BOTTOM",1.583272494829E12
4.438047162E9,"DUO_SUPPORT",13.0,"EUW1",43.0,420.0,"BOTTOM",1.583262735694E12
4.437058191E9,"DUO_SUPPORT",13.0,"EUW1",350.0,420.0,"BOTTOM",1.583181168324E12
4.436910827E9,"DUO_CARRY",13.0,"EUW1",223.0,420.0,"BOTTOM",1.583174823552E12
4.436815417E9,"DUO_SUPPORT",13.0,"EUW1",53.0,420.0,"BOTTOM",1.583172640994E12
4.436448338E9,"DUO_SUPPORT",13.0,"EUW1",350.0,420.0,"BOTTOM",1.583160643609E12
4.436237125E9,"DUO_SUPPORT",13.0,"EUW1",350.0,420.0,"BOTTOM",1.583155638222E12
4.436155682E9,"DUO_SUPPORT",13.0,"EUW1",350.0,420.0,"BOTTOM",1.583153089768E12
4.436125414E9,"DUO",13.0,"EUW1",350.0,420.0,"NONE",1.583152492244E12
4.436161007E9,"DUO_SUPPORT",13.0,"EUW1",350.0,420.0,"BOTTOM",1.583149869946E12
4.435647319E9,"DUO_SUPPORT",13.0,"EUW1",350.0,400.0,"BOTTOM",1.583098541678E12
4.435381171E9,"SOLO",13.0,"EUW1",40.0,420.0,"MID",1.583086641149E12
4.435314818E9,"DUO_SUPPORT",13.0,"EUW1",43.0,420.0,"BOTTOM",1.58308473858E12
4.435207269E9,"DUO_SUPPORT",13.0,"EUW1",223.0,420.0,"BOTTOM",1.583081934039E12
4.435200929E9,"SOLO",13.0,"EUW1",350.0,420.0,"BOTTOM",1.583079811496E12
4.435104194E9,"DUO_SUPPORT",13.0,"EUW1",350.0,420.0,"BOTTOM",1.583077471181E12
4.43506835E9,"DUO_SUPPORT",13.0,"EUW1",350.0,420.0,"BOTTOM",1.583075890278E12
4.43504396E9,"DUO_CARRY",13.0,"EUW1",44.0,420.0,"BOTTOM",1.583074100845E12
4.434929058E9,"DUO_CARRY",13.0,"EUW1",223.0,420.0,"BOTTOM",1.583072023251E12
4.43492444E9,"DUO_SUPPORT",13.0,"EUW1",44.0,420.0,"MID",1.583070214746E12
4.434908187E9,"DUO_SUPPORT",13.0,"EUW1",350.0,420.0,"BOTTOM",1.583068637114E12
4.434484311E9,"DUO_SUPPORT",13.0,"EUW1",350.0,420.0,"BOTTOM",1.583022591636E12
4.434403047E9,"DUO_CARRY",13.0,"EUW1",523.0,400.0,"BOTTOM",1.583017083129E12
4.434166211E9,"DUO_SUPPORT",13.0,"EUW1",64.0,400.0,"NONE",1.583007800509E12
4.434170761E9,"DUO_SUPPORT",13.0,"EUW1",114.0,450.0,"NONE",1.583005886352E12
4.434051462E9,"DUO_CARRY",13.0,"EUW1",523.0,400.0,"BOTTOM",1.583002582638E12
4.433635632E9,"DUO",13.0,"EUW1",81.0,450.0,"MID",1.58300011668E12
4.433537877E9,"DUO_CARRY",13.0,"EUW1",523.0,400.0,"BOTTOM",1.582997208618E12
4.433513639E9,"DUO_SUPPORT",13.0,"EUW1",43.0,420.0,"BOTTOM",1.582995363094E12
4.433158304E9,"DUO_SUPPORT",13.0,"EUW1",266.0,450.0,"NONE",1.582981341041E12
4.432488349E9,"DUO",13.0,"EUW1",517.0,400.0,"TOP",1.58292476705E12
4.432473768E9,"DUO_SUPPORT",13.0,"EUW1",350.0,420.0,"BOTTOM",1.582920780983E12
4.432402054E9,"DUO_SUPPORT",13.0,"EUW1",350.0,420.0,"BOTTOM",1.582919027474E12
4.432375479E9,"DUO_SUPPORT",13.0,"EUW1",350.0,420.0,"BOTTOM",1.582916901685E12
4.432259255E9,"DUO_SUPPORT",13.0,"EUW1",350.0,420.0,"BOTTOM",1.582914014549E12
4.432291453E9,"DUO_CARRY",13.0,"EUW1",223.0,420.0,"BOTTOM",1.582911956156E12
4.431048066E9,"DUO_SUPPORT",13.0,"EUW1",235.0,400.0,"BOTTOM",1.582838493136E12
